concept1	concept2	correctclass	ledaclass	conf
Mammal	Archaea	+	+	0.512722
Name	Continent	+	+	0.649562
RugbyLeague	PeriodicalLiterature	+	+	0.649562
AmericanFootballLeague	RugbyPlayer	+	+	0.649562
Astronaut	Animal	+	+	0.649562
BiologicalDatabase	Rocket	+	+	0.649562
SnookerChamp	Continent	+	+	0.649562
FigureSkater	WomensTennisAssociationTournament	+	+	0.649562
AmericanFootballPlayer	AmericanFootballTeam	+	+	0.649562
Cyclist	School	+	+	0.649562
BritishRoyalty	Continent	+	+	0.649562
Cleric	Award	+	+	0.649562
Convention	LaunchPad	+	+	0.649562
MemberOfParliament	Legislature	+	+	0.649562
SoccerPlayer	LunarCrater	+	+	0.649562
Philosopher	Station	+	+	0.649562
Monument	SpaceShuttle	+	+	0.649562
GreenAlga	Non-ProfitOrganisation	+	+	0.649562
BritishRoyalty	Place	+	+	0.649562
Game	FilmFestival	+	+	0.649562
Amphibian	Newspaper	+	+	0.620871
PersonFunction	EducationalInstitution	+	+	0.720403
ShoppingMall	Model	+	+	0.649562
Actor	MartialArtist	-	+	0.649562
CollegeCoach	Brain	+	+	0.649562
Fern	Airline	+	+	0.671556
Single	ChristianBishop	+	+	0.649562
Crustacean	ChemicalCompound	+	+	0.649562
Event	Rocket	+	+	0.649562
Brain	Game	+	+	0.649562
BasketballLeague	TennisPlayer	+	+	0.649562
PlayboyPlaymate	GolfLeague	+	+	0.649562
Boxer	School	+	+	0.649562
Artist	VideoGame	+	+	0.671556
Fern	Grape	+	+	0.512722
Mammal	Philosopher	+	+	0.620871
FictionalCharacter	AdministrativeRegion	+	+	0.649562
Spacecraft	SportsLeague	+	+	0.720403
Lighthouse	Architect	+	+	0.671556
Album	Game	+	+	0.649562
Plant	PrimeMinister	+	+	0.649562
BodyOfWater	SportsEvent	+	+	0.649562
TennisLeague	RadioStation	+	+	0.649562
Beverage	LegalCase	+	+	0.649562
EurovisionSongContestEntry	ChemicalSubstance	+	+	0.649562
Comedian	Mollusca	+	+	0.649562
TennisLeague	BasketballTeam	+	+	0.649562
SpaceShuttle	GolfPlayer	+	+	0.649562
Eukaryote	Criminal	+	+	0.649562
Senator	Species	+	+	0.720403
AdministrativeRegion	AcademicJournal	+	+	0.649562
AutomobileEngine	Work	+	+	0.649562
IceHockeyLeague	Grape	+	+	0.649562
Place	MartialArtist	+	+	0.620871
ChemicalCompound	MilitaryPerson	+	+	0.649562
Moss	SoccerManager	+	+	0.649562
Locomotive	MusicalWork	+	+	0.649562
Mountain	College	+	+	0.512722
CanadianFootballTeam	Locomotive	+	+	0.649562
SpaceShuttle	GovernmentAgency	+	+	0.649562
TelevisionStation	Journalist	+	+	0.649562
BiologicalDatabase	Model	+	+	0.649562
PlayboyPlaymate	SoccerLeague	+	+	0.649562
Stadium	RugbyPlayer	+	+	0.649562
RailwayLine	Bacteria	+	+	0.649562
AdultActor	University	+	+	0.649562
Grape	Work	+	+	0.649562
AustralianFootballLeague	PoliticalParty	+	+	0.720403
Canal	Project	+	+	0.837259
Station	Airline	+	+	0.649562
Village	WomensTennisAssociationTournament	+	+	0.649562
BodyOfWater	EthnicGroup	+	+	0.649562
Station	TradeUnion	+	+	0.649562
Mollusca	RailwayTunnel	+	+	0.649562
Monarch	CricketLeague	+	+	0.649562
Organisation	Fern	+	+	0.620871
AutomobileEngine	Holiday	+	+	0.649562
HistoricPlace	RecordLabel	+	+	0.649562
SpeedwayLeague	ComicsCreator	+	+	0.649562
Newspaper	WineRegion	+	+	0.649562
SpaceShuttle	Island	+	+	0.649562
Architect	MeanOfTransportation	+	+	0.649562
Animal	Tunnel	+	+	0.649562
Weapon	MilitaryConflict	+	+	0.649562
Vein	Tunnel	+	+	0.649562
Fish	SpaceStation	+	+	0.649562
Planet	Eukaryote	+	+	0.649562
Actor	PrimeMinister	-	+	0.649562
WaterwayTunnel	Planet	+	+	0.649562
Artery	River	+	+	0.649562
PrimeMinister	PeriodicalLiterature	+	+	0.649562
SpeedwayTeam	TelevisionShow	+	+	0.649562
Governor	Eukaryote	+	+	0.806137
Currency	Monument	+	+	0.512722
Game	Hotel	+	+	0.649562
RugbyPlayer	SoccerClub	+	+	0.649562
SportsLeague	Non-ProfitOrganisation	-	+	0.649562
PublicTransitSystem	Valley	+	+	0.649562
Bird	President	+	+	0.649562
MilitaryPerson	TelevisionEpisode	+	+	0.649562
Chancellor	TradeUnion	+	+	0.649562
Mollusca	Album	+	+	0.649562
MemberOfParliament	LaunchPad	+	+	0.720403
Boxer	BritishRoyalty	-	+	0.649562
Arachnid	HockeyTeam	+	+	0.649562
TennisPlayer	ResearchProject	+	+	0.649562
AdministrativeRegion	MemberOfParliament	+	+	0.649562
Weapon	Place	+	+	0.649562
WineRegion	Cycad	+	+	0.649562
Artist	Canal	+	+	0.671556
MusicalArtist	AutomobileEngine	+	+	0.649562
Insect	Continent	+	+	0.620871
Game	MeanOfTransportation	+	+	0.649562
Mollusca	Non-ProfitOrganisation	+	+	0.649562
Sport	Cycad	+	+	0.649562
MixedMartialArtsEvent	MilitaryUnit	+	+	0.649562
Planet	FormulaOneRacer	+	+	0.649562
Convention	OfficeHolder	+	+	0.649562
EducationalInstitution	GaelicGamesPlayer	+	+	0.720403
Writer	Canal	+	+	0.671556
Astronaut	GolfLeague	+	+	0.649562
ChemicalCompound	Cycad	+	+	0.720403
Stadium	AutoRacingLeague	+	+	0.720403
IceHockeyPlayer	Airport	+	+	0.649562
Protein	Moss	+	+	0.671556
GrandPrix	Muscle	+	+	0.649562
Philosopher	MixedMartialArtsLeague	+	+	0.649562
SportsTeam	Protein	+	+	0.649562
BodyOfWater	Nerve	+	+	0.649562
FloweringPlant	Criminal	+	+	0.512722
SoccerManager	Philosopher	-	+	0.649562
Hospital	RailwayTunnel	+	+	0.649562
MeanOfTransportation	Road	+	+	0.649562
CanadianFootballLeague	Currency	+	+	0.512722
FieldHockeyLeague	Writer	+	+	0.649562
MilitaryConflict	BiologicalDatabase	+	+	0.649562
BaseballLeague	TelevisionEpisode	+	+	0.649562
SoftballLeague	SnookerPlayer	+	+	0.649562
MilitaryPerson	Ginkgo	+	+	0.649562
Library	Theatre	+	+	0.649562
Cardinal	Colour	+	+	0.649562
President	Journalist	-	+	0.649562
SpaceMission	MemberOfParliament	+	+	0.649562
SoftballLeague	ChemicalCompound	+	+	0.720403
Hospital	Road	+	+	0.649562
PowerStation	Cleric	+	+	0.649562
Writer	AnatomicalStructure	+	+	0.512722
Event	FloweringPlant	+	+	0.649562
Event	Conifer	+	+	0.649562
Chancellor	Fungus	+	+	0.649562
Hotel	Software	+	+	0.649562
Cricketer	BritishRoyalty	-	+	0.649562
Ginkgo	PrimeMinister	+	+	0.649562
AnatomicalStructure	LaunchPad	+	+	0.512722
Activity	Settlement	+	+	0.620871
WrestlingEvent	Journalist	+	+	0.649562
Writer	PublicTransitSystem	+	+	0.512722
Governor	EthnicGroup	+	-	0.410777
BaseballLeague	ChemicalCompound	+	+	0.720403
FilmFestival	Eukaryote	+	+	0.649562
Plant	FigureSkater	+	+	0.620871
Vein	Project	+	+	0.649562
CollegeCoach	Eukaryote	+	+	0.649562
MusicalWork	Village	+	+	0.649562
Monument	Artery	+	+	0.649562
PlayboyPlaymate	WorldHeritageSite	+	+	0.649562
EthnicGroup	Athlete	+	+	0.649562
FloweringPlant	Film	+	+	0.649562
SportsEvent	GridironFootballPlayer	+	+	0.649562
Person	VolleyballLeague	+	+	0.649562
Protein	Hospital	+	+	0.671556
SpaceStation	FootballMatch	+	+	0.649562
EducationalInstitution	Event	+	+	0.649562
Convention	Aircraft	+	+	0.649562
Wrestler	GaelicGamesPlayer	-	+	0.720403
Criminal	SportsLeague	+	+	0.649562
Cardinal	Grape	+	+	0.649562
VolleyballLeague	Fungus	+	+	0.649562
Vein	Philosopher	+	+	0.649562
OfficeHolder	Model	-	+	0.649562
PowerStation	Airport	+	+	0.649562
Spacecraft	Vein	+	+	0.649562
Legislature	SoccerClub	+	+	0.649562
FictionalCharacter	AmericanFootballLeague	+	+	0.649562
HistoricPlace	Bacteria	+	+	0.620871
AmericanFootballPlayer	VideoGame	+	+	0.649562
MotorcycleRacingLeague	Album	+	+	0.649562
Place	NascarDriver	+	+	0.649562
Hospital	Person	+	+	0.876315
GaelicGamesPlayer	ArchitecturalStructure	+	+	0.649562
Activity	GovernmentAgency	+	+	0.649562
WrittenWork	Judge	+	+	0.649562
SpaceMission	Mollusca	+	+	0.649562
Newspaper	RugbyPlayer	+	+	0.649562
AustralianFootballLeague	YearInSpaceflight	+	+	0.512722
Event	BritishRoyalty	+	+	0.649562
BritishRoyalty	RoadTunnel	+	+	0.649562
YearInSpaceflight	GaelicGamesPlayer	+	+	0.720403
GreenAlga	Bone	+	+	0.649562
MusicGenre	Cycad	+	+	0.649562
Monarch	BroadcastNetwork	+	+	0.649562
Senator	FieldHockeyLeague	+	+	0.649562
IceHockeyLeague	Politician	+	+	0.649562
Aircraft	Library	+	+	0.649562
Ambassador	GridironFootballPlayer	-	+	0.649562
SpeedwayLeague	MartialArtist	+	+	0.649562
Moss	TennisLeague	+	+	0.649562
Canal	Rocket	+	+	0.649562
Reptile	WorldHeritageSite	+	-	0.410777
Website	Cyclist	+	+	0.649562
LegalCase	TelevisionEpisode	+	+	0.649562
ShoppingMall	Sport	+	+	0.649562
ChemicalSubstance	SpaceMission	+	+	0.649562
Album	Artery	+	+	0.649562
PowerStation	SportsEvent	+	+	0.649562
AmericanFootballLeague	AmericanFootballPlayer	+	+	0.649562
Work	MusicGenre	+	+	0.649562
Lake	AustralianRulesFootballPlayer	+	+	0.649562
YearInSpaceflight	City	+	+	0.512722
MilitaryPerson	MartialArtist	-	+	0.649562
Cardinal	PersonFunction	+	+	0.649562
ShoppingMall	IceHockeyLeague	+	+	0.649562
BasketballLeague	SoccerManager	+	+	0.649562
Comedian	FloweringPlant	+	+	0.649562
Work	Reptile	+	+	0.649562
BadmintonPlayer	Name	+	+	0.649562
Broadcaster	Journalist	+	+	0.649562
RadioStation	Brain	+	+	0.649562
Song	WomensTennisAssociationTournament	+	+	0.649562
College	Judge	+	+	0.512722
Fungus	Colour	+	+	0.649562
Species	MusicalArtist	+	+	0.649562
EurovisionSongContestEntry	BaseballPlayer	+	+	0.649562
BasketballPlayer	WrittenWork	+	+	0.649562
PowerStation	PoliticalParty	+	+	0.649562
FormulaOneRacer	Crustacean	+	+	0.649562
Reptile	Library	+	+	0.649562
GridironFootballPlayer	ComicsCreator	-	+	0.649562
MilitaryUnit	SpaceStation	+	+	0.649562
FictionalCharacter	MusicFestival	+	+	0.649562
ProgrammingLanguage	RoadTunnel	+	+	0.649562
Currency	RouteOfTransportation	+	+	0.649562
Activity	Artery	+	+	0.649562
PersonFunction	College	+	+	0.720403
HandballLeague	Mayor	+	+	0.649562
ComicsCreator	Stadium	+	+	0.649562
GolfPlayer	Broadcaster	+	+	0.649562
AmericanFootballTeam	GolfLeague	+	+	0.649562
Monarch	Aircraft	+	+	0.649562
PoliticalParty	Nerve	+	+	0.649562
IceHockeyLeague	AdultActor	+	+	0.649562
OfficeHolder	FloweringPlant	+	+	0.649562
Game	SoccerClub	+	+	0.649562
Bacteria	GolfLeague	+	+	0.512722
MilitaryConflict	Museum	+	+	0.649562
Saint	FilmFestival	+	+	0.649562
FilmFestival	Album	+	+	0.649562
Animal	Work	+	+	0.649562
Boxer	President	-	+	0.649562
ResearchProject	BaseballLeague	+	+	0.649562
ArchitecturalStructure	GolfPlayer	+	+	0.649562
Place	Settlement	-	+	0.620871
Criminal	Play	+	+	0.649562
PlayboyPlaymate	Mollusca	+	+	0.649562
SkiArea	NascarDriver	+	+	0.649562
Cyclist	BasketballTeam	+	+	0.649562
GaelicGamesPlayer	Magazine	+	+	0.649562
Fungus	MilitaryUnit	+	+	0.620871
OlympicResult	Lake	+	+	0.649562
Valley	Fungus	+	+	0.649562
Arachnid	Fungus	+	+	0.649562
Artery	SportsLeague	+	+	0.649562
Architect	NaturalPlace	+	+	0.649562
EthnicGroup	Person	+	-	0.410777
FieldHockeyLeague	Artery	+	+	0.649562
InlineHockeyLeague	Artery	+	+	0.649562
Bridge	Bacteria	+	+	0.649562
School	Monarch	+	+	0.512722
GolfLeague	Database	+	+	0.649562
Mammal	TelevisionEpisode	+	+	0.649562
CanadianFootballLeague	SnookerChamp	+	+	0.649562
Place	RailwayTunnel	-	+	0.649562
HandballLeague	SnookerPlayer	+	+	0.649562
MusicalWork	Database	+	+	0.649562
Saint	President	-	+	0.649562
Lighthouse	Road	+	+	0.649562
Mammal	NationalCollegiateAthleticAssociationAthlete	+	+	0.649562
ChristianBishop	Broadcaster	+	+	0.649562
CanadianFootballLeague	Beverage	+	+	0.649562
Musical	BaseballPlayer	+	+	0.649562
Currency	PersonFunction	+	+	0.720403
Species	Island	+	+	0.649562
Cleric	MusicalWork	+	+	0.649562
HandballLeague	Vein	+	+	0.649562
SoftballLeague	GaelicGamesPlayer	+	+	0.720403
GridironFootballPlayer	SnookerPlayer	-	+	0.649562
Valley	SoccerLeague	+	+	0.649562
Arachnid	SoccerPlayer	+	+	0.649562
BodyOfWater	AutomobileEngine	+	+	0.649562
Village	VideoGame	+	+	0.671556
Conifer	MemberOfParliament	+	+	0.649562
CollegeCoach	Person	-	+	0.692805
MeanOfTransportation	Philosopher	+	+	0.649562
GovernmentAgency	Website	+	+	0.649562
GreenAlga	Library	+	+	0.649562
Astronaut	Hospital	+	+	0.649562
BodyOfWater	MusicalArtist	+	+	0.649562
Reptile	Disease	+	-	0.189147
Project	TelevisionShow	+	+	0.649562
RecordLabel	TennisLeague	+	+	0.649562
Musical	Model	+	+	0.649562
Non-ProfitOrganisation	Museum	+	+	0.649562
Park	GolfLeague	+	+	0.649562
PoliticalParty	Valley	+	+	0.649562
BaseballPlayer	Hospital	+	+	0.649562
ChristianBishop	Protein	+	+	0.649562
LaunchPad	WrittenWork	+	+	0.649562
ChemicalSubstance	Election	+	+	0.649562
GreenAlga	BroadcastNetwork	+	+	0.649562
WomensTennisAssociationTournament	Mayor	+	+	0.649562
Ambassador	MusicFestival	+	+	0.649562
Race	Building	+	+	0.649562
Tunnel	Restaurant	+	+	0.649562
ChemicalSubstance	AmericanFootballPlayer	+	+	0.649562
MountainRange	Drug	+	+	0.649562
Library	Park	+	+	0.649562
FormulaOneRacer	VolleyballLeague	+	+	0.649562
FieldHockeyLeague	SpeedwayLeague	+	+	0.649562
FigureSkater	LegalCase	+	+	0.649562
Cleric	OlympicResult	+	+	0.649562
Project	SpaceStation	+	+	0.649562
FieldHockeyLeague	Philosopher	+	+	0.649562
Cycad	Legislature	+	+	0.649562
Boxer	MemberOfParliament	-	+	0.649562
Hotel	Journalist	+	+	0.649562
Artery	Species	+	+	0.649562
FieldHockeyLeague	ComicsCreator	+	+	0.649562
Single	Hospital	+	+	0.649562
GolfLeague	Hotel	+	+	0.649562
Writer	Bacteria	+	+	0.671556
FigureSkater	Fish	+	+	0.649562
Gnetophytes	Village	+	+	0.649562
Convention	Boxer	+	+	0.649562
NascarDriver	CanadianFootballLeague	+	+	0.649562
Legislature	YearInSpaceflight	+	+	0.649562
City	AustralianRulesFootballPlayer	+	+	0.512722
EthnicGroup	Olympics	+	+	0.649562
Monument	Grape	+	+	0.512722
WorldHeritageSite	Mollusca	+	+	0.512722
Wrestler	SportsEvent	+	+	0.649562
SpeedwayLeague	Species	+	+	0.649562
InlineHockeyLeague	MilitaryUnit	+	+	0.649562
Village	Saint	+	+	0.512722
Monarch	Disease	+	-	0.410777
GrandPrix	TelevisionStation	+	+	0.649562
Saint	Single	+	+	0.649562
MusicGenre	AdministrativeRegion	+	+	0.649562
Monarch	BasketballTeam	+	+	0.512722
WaterwayTunnel	Aircraft	+	+	0.649562
HandballLeague	YearInSpaceflight	+	+	0.649562
Lighthouse	Spacecraft	+	+	0.694787
BasketballTeam	Moss	+	+	0.720403
Book	WorldHeritageSite	+	-	0.410777
GolfLeague	Software	+	+	0.649562
BaseballLeague	PlayboyPlaymate	+	+	0.649562
WrestlingEvent	ChemicalSubstance	+	+	0.649562
Ship	Library	+	+	0.649562
Bridge	Insect	+	+	0.649562
Activity	WrittenWork	+	+	0.649562
Weapon	Colour	+	+	0.649562
HistoricBuilding	Continent	+	+	0.649562
Writer	AdultActor	-	+	0.649562
Game	LunarCrater	+	+	0.649562
AutoRacingLeague	Architect	+	+	0.512722
NationalCollegiateAthleticAssociationAthlete	Writer	-	+	0.649562
Valley	Embryology	+	+	0.649562
Fern	SoccerClub	+	+	0.649562
Spacecraft	RugbyLeague	+	+	0.649562
Bacteria	Embryology	+	+	0.649562
ProgrammingLanguage	SoccerLeague	+	+	0.649562
RugbyLeague	BritishRoyalty	+	+	0.649562
Amphibian	ComicsCharacter	+	+	0.649562
BasketballLeague	Company	+	+	0.649562
Conifer	Cave	+	+	0.649562
MusicalWork	BaseballLeague	+	+	0.649562
Theatre	Aircraft	+	+	0.649562
IceHockeyLeague	Film	+	+	0.649562
ArchitecturalStructure	MilitaryConflict	+	+	0.649562
Film	Cardinal	+	+	0.649562
Place	Town	-	+	0.620871
SoccerPlayer	Scientist	-	+	0.649562
Plant	Database	+	+	0.649562
Locomotive	YearInSpaceflight	+	+	0.649562
RoadJunction	MemberOfParliament	+	+	0.649562
Bird	GovernmentAgency	+	+	0.649562
Animal	Fish	-	+	0.649562
Ship	Aircraft	+	+	0.512722
ProtectedArea	Language	+	+	0.649562
Brain	Cyclist	+	+	0.649562
ArchitecturalStructure	Actor	+	+	0.649562
VideoGame	Muscle	+	+	0.671556
GrandPrix	University	+	+	0.649562
GrandPrix	Eukaryote	+	+	0.649562
ResearchProject	RugbyPlayer	+	+	0.649562
Olympics	Nerve	+	+	0.649562
VideogamesLeague	Moss	+	+	0.649562
Muscle	Lake	+	+	0.649562
Name	YearInSpaceflight	+	+	0.649562
ProgrammingLanguage	VideogamesLeague	+	+	0.649562
Rocket	Museum	+	+	0.649562
Park	Comedian	+	+	0.649562
Mayor	Sport	+	+	0.649562
Artery	Film	+	+	0.649562
City	SoccerLeague	+	+	0.649562
Beverage	MemberOfParliament	+	+	0.649562
Award	AutoRacingLeague	+	+	0.649562
Lake	SpaceStation	+	+	0.649562
Monument	BaseballLeague	+	+	0.512722
NationalCollegiateAthleticAssociationAthlete	MusicFestival	+	+	0.649562
PokerPlayer	ShoppingMall	+	+	0.649562
VolleyballLeague	ChemicalCompound	+	+	0.649562
SpaceShuttle	Race	+	+	0.649562
GaelicGamesPlayer	Road	+	+	0.649562
Name	NationalCollegiateAthleticAssociationAthlete	+	+	0.649562
AdultActor	Tunnel	+	+	0.649562
Restaurant	AmericanFootballLeague	+	+	0.649562
ShoppingMall	Criminal	+	+	0.649562
Newspaper	BodyOfWater	+	+	0.649562
MusicFestival	University	+	+	0.649562
Muscle	MilitaryConflict	+	+	0.649562
EurovisionSongContestEntry	AnatomicalStructure	+	+	0.649562
Plant	Monarch	+	+	0.537164
RoadJunction	AustralianRulesFootballPlayer	+	+	0.649562
AmericanFootballTeam	Cave	+	+	0.649562
MeanOfTransportation	TelevisionEpisode	+	+	0.649562
Automobile	Place	+	+	0.649562
Company	BritishRoyalty	+	+	0.649562
Book	Plant	+	-	0.206763
Colour	PowerStation	+	+	0.649562
Aircraft	Election	+	+	0.649562
SpeedwayLeague	MeanOfTransportation	+	+	0.649562
MartialArtist	Mayor	-	+	0.512722
Lymph	Mayor	+	+	0.649562
AustralianRulesFootballPlayer	Olympics	+	+	0.649562
Convention	School	+	+	0.649562
Infrastructure	Gnetophytes	+	+	0.649562
ClubMoss	Convention	+	+	0.649562
Mammal	NaturalPlace	+	+	0.649562
Cleric	Building	+	+	0.649562
BiologicalDatabase	AutomobileEngine	+	+	0.649562
SpaceStation	WrestlingEvent	+	+	0.649562
Chancellor	TennisPlayer	-	+	0.649562
AcademicJournal	Lighthouse	+	+	0.649562
Fern	Stream	+	+	0.512722
PoliticalParty	OfficeHolder	+	+	0.649562
YearInSpaceflight	Activity	+	+	0.649562
Drug	TradeUnion	+	+	0.649562
Aircraft	Mayor	+	+	0.649562
MusicalWork	Cycad	+	+	0.649562
Convention	Album	+	+	0.649562
BasketballLeague	ChemicalCompound	+	+	0.649562
Award	Species	+	+	0.649562
SoccerManager	ResearchProject	+	+	0.649562
Hospital	PublicTransitSystem	+	+	0.512722
Mammal	BaseballPlayer	+	+	0.649562
MotorcycleRacingLeague	BasketballPlayer	+	+	0.649562
MemberOfParliament	PowerStation	+	+	0.649562
ChemicalCompound	RoadJunction	+	+	0.649562
AmericanFootballTeam	Country	+	+	0.649562
GrandPrix	MeanOfTransportation	+	+	0.649562
Governor	SpeedwayTeam	+	+	0.649562
MartialArtist	GovernmentAgency	+	+	0.649562
ChemicalSubstance	AdministrativeRegion	+	+	0.649562
BroadcastNetwork	Athlete	+	+	0.649562
MixedMartialArtsEvent	Sport	+	+	0.649562
Wrestler	Island	+	+	0.649562
HistoricPlace	Single	+	+	0.649562
ComicsCharacter	MemberOfParliament	-	+	0.649562
Valley	Event	+	+	0.649562
Theatre	RoadJunction	+	+	0.649562
Locomotive	NascarDriver	+	+	0.649562
Cardinal	Journalist	-	+	0.649562
BodyOfWater	Bacteria	+	+	0.649562
Road	SoccerClub	+	+	0.649562
Chancellor	BiologicalDatabase	+	+	0.649562
PokerPlayer	MixedMartialArtsLeague	+	+	0.649562
Restaurant	BodyOfWater	+	+	0.649562
Animal	Valley	+	+	0.649562
Bridge	Sport	+	+	0.649562
Animal	Archaea	+	+	0.782127
Village	Olympics	+	+	0.649562
PeriodicalLiterature	Work	-	+	0.649562
AutoRacingLeague	PoloLeague	+	+	0.512722
MusicFestival	SpaceShuttle	+	+	0.649562
Magazine	Building	+	+	0.649562
WorldHeritageSite	VideoGame	+	+	0.720403
Boxer	RugbyPlayer	-	+	0.649562
LacrosseLeague	Mammal	+	+	0.649562
Animal	Cycad	+	-	0.410777
Planet	Moss	+	+	0.649562
Website	Species	+	+	0.895450
AustralianRulesFootballPlayer	Website	+	+	0.649562
FieldHockeyLeague	BaseballLeague	+	+	0.649562
School	LacrosseLeague	+	+	0.649562
Comedian	ArchitecturalStructure	+	+	0.649562
Actor	InlineHockeyLeague	+	+	0.649562
Embryology	BaseballPlayer	+	+	0.649562
YearInSpaceflight	College	+	+	0.512722
Canal	CanadianFootballTeam	+	+	0.512722
RecordLabel	PoliticalParty	+	+	0.649562
Convention	BroadcastNetwork	+	+	0.649562
PublicTransitSystem	University	+	+	0.512722
ComicsCharacter	GreenAlga	+	+	0.649562
MilitaryUnit	Saint	+	+	0.649562
Cleric	Cardinal	-	+	0.649562
RailwayTunnel	Reptile	+	+	0.649562
GovernmentAgency	Grape	+	+	0.649562
MusicalArtist	RugbyLeague	+	+	0.649562
Device	PersonFunction	+	+	0.649562
PokerPlayer	PopulatedPlace	+	+	0.649562
Crustacean	HistoricPlace	+	+	0.649562
RecordLabel	Criminal	+	+	0.649562
ArchitecturalStructure	FootballMatch	+	+	0.649562
Convention	Settlement	+	+	0.649562
ProtectedArea	RadioStation	+	+	0.649562
Astronaut	Language	+	+	0.649562
EurovisionSongContestEntry	WaterwayTunnel	+	+	0.649562
Tunnel	Lake	+	+	0.649562
Language	Cricketer	+	+	0.649562
Town	BasketballPlayer	+	+	0.649562
SpeedwayLeague	Judge	+	+	0.649562
SpeedwayLeague	PlayboyPlaymate	+	+	0.649562
Settlement	YearInSpaceflight	+	+	0.512722
Race	Settlement	+	+	0.649562
Museum	Astronaut	+	+	0.649562
RadioStation	WomensTennisAssociationTournament	+	+	0.649562
Cardinal	PoloLeague	+	+	0.649562
Arachnid	PeriodicalLiterature	+	+	0.649562
BodyOfWater	Animal	+	+	0.649562
Monarch	SoccerPlayer	-	+	0.649562
TennisPlayer	SoccerManager	-	+	0.649562
Animal	CanadianFootballTeam	+	-	0.410777
Model	RecordLabel	+	+	0.649562
LaunchPad	ChristianBishop	+	+	0.649562
Cardinal	OlympicResult	+	+	0.649562
Animal	Database	+	+	0.649562
Artery	Comedian	+	+	0.649562
RailwayTunnel	Currency	+	+	0.649562
Museum	SpeedwayLeague	+	+	0.649562
VolleyballLeague	SnookerChamp	+	+	0.649562
WrestlingEvent	Park	+	+	0.649562
BaseballLeague	PrimeMinister	+	+	0.649562
Journalist	River	+	+	0.649562
SportsTeam	River	+	+	0.649562
SpaceMission	Museum	+	+	0.649562
Person	Beverage	+	+	0.649562
ChristianBishop	TennisPlayer	-	+	0.649562
MusicGenre	MountainRange	+	+	0.649562
Cycad	AdministrativeRegion	+	+	0.649562
Country	Theatre	+	+	0.649562
MilitaryConflict	Valley	+	+	0.649562
Colour	Town	+	+	0.649562
Musical	PersonFunction	+	+	0.649562
RugbyLeague	Boxer	+	+	0.649562
Plant	GovernmentAgency	+	+	0.649562
AmericanFootballLeague	LunarCrater	+	+	0.649562
Place	Hotel	-	+	0.649562
WorldHeritageSite	Scientist	+	+	0.649562
Food	Library	+	+	0.649562
IceHockeyLeague	YearInSpaceflight	+	+	0.649562
CanadianFootballLeague	Saint	+	+	0.512722
Grape	MixedMartialArtsLeague	+	+	0.649562
Boxer	GovernmentAgency	+	+	0.649562
City	Software	+	+	0.620871
Gnetophytes	Artery	+	+	0.649562
Grape	SpaceShuttle	+	+	0.649562
RailwayLine	Event	+	+	0.649562
IceHockeyPlayer	ProtectedArea	+	+	0.649562
Album	Weapon	+	+	0.649562
NaturalPlace	FloweringPlant	+	+	0.649562
Criminal	BadmintonPlayer	-	+	0.649562
TennisLeague	Journalist	+	+	0.649562
Cycad	Mammal	+	+	0.512722
AdultActor	SoccerLeague	+	+	0.649562
SpeedwayTeam	GridironFootballPlayer	+	+	0.649562
Beverage	AutoRacingLeague	+	+	0.649562
SpaceStation	Name	+	+	0.649562
Person	Canal	+	+	0.956360
RailwayTunnel	Airport	+	+	0.649562
Gnetophytes	SnookerWorldRanking	+	+	0.649562
Ambassador	Wrestler	-	+	0.720403
University	Boxer	+	+	0.649562
LacrosseLeague	Bridge	+	+	0.649562
FigureSkater	HistoricPlace	+	+	0.620871
Song	Cave	+	+	0.649562
Architect	City	+	+	0.671556
Legislature	WineRegion	+	+	0.649562
FloweringPlant	SnookerChamp	+	+	0.649562
ComicsCreator	Drug	+	+	0.649562
Gnetophytes	GreenAlga	+	+	0.649562
Gnetophytes	Animal	+	+	0.649562
Writer	Stream	+	+	0.512722
