concept1	concept2	correctclass	ledaclass	conf
ShoppingMall	Name	+	+	0.666200
Restaurant	Philosopher	+	+	0.841947
Wrestler	Building	+	+	0.841947
Comedian	President	-	+	0.841947
RadioStation	Database	+	+	0.666200
Journalist	SportsTeam	+	+	0.666200
Wrestler	Rocket	+	+	0.841947
Protein	GolfLeague	+	+	0.666200
MilitaryConflict	Gnetophytes	+	+	0.666200
MilitaryPerson	Monument	+	+	0.666200
Currency	GolfLeague	+	+	0.666200
Airline	Artist	+	+	0.783079
Plant	Election	+	+	0.698328
FictionalCharacter	EducationalInstitution	+	+	0.507089
College	University	+	-	0.211909
MountainRange	Cricketer	+	+	0.666200
SportsEvent	Cave	+	+	0.666200
Ginkgo	MartialArtist	+	+	0.666200
FootballMatch	MixedMartialArtsEvent	+	+	0.666200
PoliticalParty	Artist	+	+	0.666200
RadioStation	PopulatedPlace	+	+	0.666200
PokerPlayer	GaelicGamesPlayer	-	-	0.145250
PublicTransitSystem	PeriodicalLiterature	+	+	0.666200
BaseballLeague	Saint	+	+	0.666200
Saint	Ship	+	+	0.889321
Ginkgo	Airport	+	+	0.933918
ChemicalSubstance	TennisLeague	+	+	0.666200
ComicsCharacter	GovernmentAgency	+	+	0.666200
Software	Mollusca	+	+	0.783079
Governor	Village	+	+	0.639336
Sport	Cardinal	+	+	0.841947
Holiday	Judge	+	+	0.978717
RadioStation	Conifer	+	+	0.666200
Criminal	Country	+	-	0.416358
WrestlingEvent	TelevisionShow	+	+	0.666200
SportsTeam	Senator	+	+	0.666200
Gnetophytes	Device	+	+	0.666200
SpeedwayLeague	TelevisionEpisode	+	+	0.666200
Country	Wrestler	+	+	0.841947
Automobile	President	+	+	0.933918
IceHockeyPlayer	BadmintonPlayer	-	+	0.507089
VideogamesLeague	Company	+	+	0.666200
Olympics	FieldHockeyLeague	+	+	0.666200
Database	Work	+	+	0.850467
SportsLeague	MountainRange	+	+	0.666200
GrandPrix	Station	+	+	0.666200
PlayboyPlaymate	Artery	+	+	0.666200
ResearchProject	SportsEvent	+	+	0.666200
BadmintonPlayer	GaelicGamesPlayer	-	+	0.507089
VideoGame	Election	+	+	0.666200
Comedian	EducationalInstitution	+	+	0.666200
MixedMartialArtsLeague	SoftballLeague	+	+	0.507089
FilmFestival	Village	+	+	0.666200
Moss	GridironFootballPlayer	+	+	0.666200
AutomobileEngine	Writer	+	+	0.666200
EurovisionSongContestEntry	Cycad	+	+	0.666200
FloweringPlant	Currency	+	+	0.666200
NationalCollegiateAthleticAssociationAthlete	Reptile	+	+	0.666200
TennisLeague	Colour	+	+	0.666200
Judge	President	-	+	0.830817
Judge	Library	+	+	0.975094
ResearchProject	Tunnel	+	+	0.666200
PlayboyPlaymate	LunarCrater	+	+	0.666200
PopulatedPlace	Ginkgo	+	+	0.666200
Sport	Village	+	+	0.933918
RailwayLine	ClubMoss	+	+	0.666200
BaseballPlayer	WomensTennisAssociationTournament	+	+	0.666200
Village	MilitaryConflict	+	+	0.666200
Book	Locomotive	+	+	0.675950
Airport	ResearchProject	+	+	0.666200
FloweringPlant	Website	+	+	0.666200
BritishRoyalty	Election	+	+	0.666200
FootballMatch	Aircraft	+	+	0.666200
Work	Restaurant	+	+	0.664007
Locomotive	Amphibian	+	-	0.400536
SpaceShuttle	RecordLabel	+	+	0.666200
MusicFestival	Cave	+	+	0.666200
BaseballLeague	TennisLeague	+	-	0.145250
AustralianFootballLeague	Drug	+	+	0.666200
Canal	PokerPlayer	+	+	0.666200
PeriodicalLiterature	ChemicalCompound	+	+	0.666200
ResearchProject	MeanOfTransportation	+	+	0.666200
Game	Stadium	+	+	0.841947
Game	Road	+	+	0.675950
TennisPlayer	Device	+	+	0.666200
Database	MemberOfParliament	+	+	0.666200
SportsLeague	TradeUnion	+	+	0.666200
HistoricBuilding	IceHockeyPlayer	+	+	0.666200
SoccerLeague	Sport	+	+	0.666200
PeriodicalLiterature	MemberOfParliament	+	+	0.666200
AdultActor	AmericanFootballPlayer	-	+	0.666200
TennisLeague	Award	+	+	0.666200
Comedian	Single	+	+	0.978717
BadmintonPlayer	LegalCase	+	+	0.666200
Newspaper	Library	+	-	0.400536
Locomotive	Scientist	+	+	0.841947
SpaceStation	PlayboyPlaymate	+	+	0.666200
SpeedwayLeague	AustralianRulesFootballPlayer	+	+	0.666200
Mayor	Fish	+	+	0.878491
Arachnid	Insect	+	-	0.267366
River	PoliticalParty	+	+	0.666200
Species	SpaceMission	+	+	0.666200
Legislature	AustralianRulesFootballPlayer	+	+	0.666200
Cricketer	FilmFestival	+	+	0.666200
BaseballPlayer	SoccerManager	-	+	0.666200
LegalCase	Mollusca	+	+	0.666200
ChemicalCompound	AutomobileEngine	+	+	0.666200
PokerPlayer	Drug	+	+	0.666200
Hotel	WomensTennisAssociationTournament	+	+	0.666200
Sport	WrestlingEvent	+	+	0.666200
CanadianFootballLeague	Play	+	+	0.666200
BiologicalDatabase	Cyclist	+	+	0.666200
Cycad	Continent	+	+	0.783079
IceHockeyLeague	Planet	+	+	0.666200
Colour	LaunchPad	+	+	0.783079
LegalCase	SnookerPlayer	+	+	0.666200
AustralianFootballLeague	OfficeHolder	+	+	0.666200
CricketLeague	RoadTunnel	+	+	0.666200
Station	SoftballLeague	+	+	0.666200
Lake	MilitaryPerson	+	+	0.666200
ChemicalSubstance	IceHockeyLeague	+	+	0.666200
VolleyballLeague	Single	+	+	0.666200
Artery	AutomobileEngine	+	+	0.666200
AmericanFootballPlayer	Lake	+	+	0.666200
Bird	Comedian	+	+	0.675950
MusicalArtist	WrestlingEvent	+	+	0.666200
Cardinal	TennisPlayer	-	+	0.666200
Writer	SnookerPlayer	-	+	0.666200
Canal	Museum	+	+	0.975094
Lymph	SpeedwayTeam	+	+	0.666200
Language	AutoRacingLeague	+	+	0.666200
Town	BritishRoyalty	+	+	0.666200
HandballLeague	RadioStation	+	+	0.666200
Grape	WrestlingEvent	+	+	0.666200
PlayboyPlaymate	Plant	+	+	0.507089
Beverage	GrandPrix	+	+	0.666200
Organisation	EducationalInstitution	-	+	0.507089
MusicGenre	WrestlingEvent	+	+	0.666200
MusicalWork	Mammal	+	+	0.666200
Hospital	PoloLeague	+	+	0.666200
AustralianFootballLeague	AdultActor	+	+	0.666200
Park	Cyclist	+	+	0.975094
ArchitecturalStructure	Name	+	+	0.666200
YearInSpaceflight	Game	+	+	0.666200
SpeedwayTeam	FigureSkater	+	+	0.666200
Cardinal	WrestlingEvent	+	+	0.666200
Song	Judge	+	+	0.929940
FootballMatch	PublicTransitSystem	+	+	0.666200
Saint	MusicFestival	+	+	0.666200
SoftballLeague	Mayor	+	+	0.666200
Senator	Plant	+	+	0.675950
Chancellor	Hospital	+	+	0.933918
Aircraft	Lymph	+	+	0.964325
MusicGenre	Election	+	+	0.666200
BasketballLeague	Election	+	+	0.666200
MotorcycleRacingLeague	VolleyballLeague	+	+	0.507089
Race	ClubMoss	+	+	0.666200
RoadJunction	AdministrativeRegion	+	+	0.666200
SoccerClub	Embryology	+	+	0.666200
BodyOfWater	SnookerPlayer	+	+	0.666200
Election	Cardinal	+	+	0.841947
RugbyPlayer	SpaceStation	+	+	0.666200
MeanOfTransportation	Library	+	+	0.666200
Activity	LegalCase	+	+	0.666200
ComicsCreator	Album	+	+	0.666200
Language	Cleric	+	+	0.978717
Food	VolleyballLeague	+	+	0.666200
Bone	ComicsCreator	+	+	0.666200
Nerve	Software	+	+	0.933918
SportsEvent	Spacecraft	+	+	0.507089
GrandPrix	Ginkgo	+	+	0.666200
Race	Continent	+	+	0.859973
Plant	RugbyLeague	+	+	0.666200
Boxer	Book	+	-	0.256179
Arachnid	Canal	+	+	0.830817
Non-ProfitOrganisation	ComicsCharacter	+	+	0.666200
Restaurant	LacrosseLeague	+	+	0.666200
Chancellor	Company	+	+	0.841947
Embryology	Place	+	+	0.909096
FilmFestival	Organisation	+	+	0.666200
SnookerChamp	PoloLeague	+	+	0.666200
LacrosseLeague	SportsLeague	-	-	0.145250
SnookerChamp	IceHockeyPlayer	-	+	0.666200
Astronaut	Library	+	+	0.576393
Astronaut	Election	+	+	0.964325
ArchitecturalStructure	PoloLeague	+	+	0.666200
CanadianFootballTeam	Model	+	+	0.666200
Company	BiologicalDatabase	+	+	0.666200
Musical	Fish	+	+	0.841947
FictionalCharacter	Muscle	+	+	0.666200
Boxer	Politician	-	+	0.841947
BasketballPlayer	EurovisionSongContestEntry	+	+	0.666200
AcademicJournal	BiologicalDatabase	+	+	0.666200
Vein	Museum	+	+	0.841947
Spacecraft	Mammal	+	+	0.783079
Mayor	TennisLeague	+	+	0.666200
RoadTunnel	AmericanFootballTeam	+	+	0.666200
PoloLeague	Weapon	+	+	0.666200
TradeUnion	InlineHockeyLeague	+	+	0.666200
Cyclist	MilitaryConflict	+	+	0.666200
Colour	AcademicJournal	+	+	0.666200
Race	FieldHockeyLeague	+	+	0.666200
FieldHockeyLeague	Plant	+	+	0.666200
Brain	Weapon	+	+	0.841947
Congressman	WaterwayTunnel	+	+	0.666200
Moss	TennisPlayer	+	+	0.666200
MountainRange	NascarDriver	+	+	0.666200
MeanOfTransportation	Stream	+	+	0.666200
Park	Currency	+	+	0.978717
Award	Name	+	-	0.211909
Ship	LaunchPad	+	+	0.909096
Film	BasketballTeam	+	+	0.666200
RugbyPlayer	Aircraft	+	+	0.666200
Infrastructure	MartialArtist	+	+	0.666200
Bridge	Scientist	+	+	0.841947
PowerStation	GolfLeague	+	+	0.666200
Work	Town	+	-	0.211909
BaseballPlayer	Crustacean	+	+	0.666200
SnookerChamp	Software	+	+	0.666200
PrimeMinister	Airport	+	+	0.666200
Single	NascarDriver	+	+	0.666200
Criminal	MeanOfTransportation	+	+	0.666200
LunarCrater	RoadTunnel	+	+	0.666200
ResearchProject	NaturalPlace	+	+	0.666200
PrimeMinister	TennisPlayer	-	+	0.507089
YearInSpaceflight	WrestlingEvent	+	+	0.666200
SoccerLeague	Language	+	+	0.666200
Race	MilitaryPerson	+	+	0.666200
Building	Sport	+	-	0.267366
Race	Cyclist	+	+	0.639336
Company	Fish	+	+	0.878491
Project	Film	+	+	0.664007
Amphibian	AustralianRulesFootballPlayer	+	+	0.666200
SoccerPlayer	HandballLeague	+	+	0.666200
HandballLeague	SportsTeam	+	+	0.666200
RailwayTunnel	Governor	+	+	0.666200
Tunnel	TelevisionShow	+	+	0.666200
Politician	ChemicalSubstance	+	+	0.666200
AdministrativeRegion	TelevisionShow	+	+	0.666200
BasketballPlayer	PeriodicalLiterature	+	+	0.666200
Olympics	Tunnel	+	+	0.978717
Eukaryote	Brain	+	+	0.648719
AutomobileEngine	AustralianRulesFootballPlayer	+	+	0.666200
University	Grape	+	+	0.841947
Infrastructure	AutomobileEngine	+	+	0.666200
Senator	Eukaryote	+	+	0.576393
Politician	Eukaryote	+	+	0.576393
GivenName	MilitaryUnit	+	+	0.666200
Monument	GolfPlayer	+	+	0.666200
CanadianFootballLeague	Single	+	+	0.666200
Athlete	Automobile	+	-	0.268856
Station	Disease	+	-	0.456360
Brain	Website	+	+	0.783079
Theatre	AnatomicalStructure	+	+	0.666200
IceHockeyLeague	OfficeHolder	+	+	0.666200
BaseballPlayer	Software	+	+	0.666200
PoliticalParty	Database	+	+	0.666200
TennisLeague	Person	+	+	0.666200
BiologicalDatabase	AustralianRulesFootballPlayer	+	+	0.666200
Planet	GolfLeague	+	+	0.666200
Valley	IceHockeyLeague	+	+	0.666200
Game	IceHockeyPlayer	+	+	0.666200
Mayor	ClubMoss	+	+	0.666200
OfficeHolder	Cricketer	-	+	0.576393
CanadianFootballLeague	AmericanFootballPlayer	+	+	0.507089
Automobile	TelevisionEpisode	+	+	0.666200
Cardinal	Moss	+	+	0.975094
Non-ProfitOrganisation	GridironFootballPlayer	+	+	0.666200
Drug	Musical	+	+	0.933918
TelevisionShow	PoliticalParty	+	+	0.666200
Sport	Bone	+	+	0.933918
Mammal	Architect	+	+	0.938767
School	Bridge	+	-	0.267366
Restaurant	HandballLeague	+	+	0.666200
Monarch	MeanOfTransportation	+	+	0.666200
IceHockeyPlayer	SportsLeague	+	+	0.666200
Bridge	Aircraft	+	-	0.211909
PublicTransitSystem	BasketballPlayer	+	+	0.666200
TennisLeague	Lighthouse	+	+	0.666200
Athlete	SnookerPlayer	-	+	0.666200
Single	Legislature	+	+	0.933918
Archaea	Mayor	+	+	0.666200
Infrastructure	Magazine	+	+	0.964325
Animal	Hotel	+	-	0.456360
Vein	Crustacean	+	+	0.933918
FilmFestival	Astronaut	+	+	0.666200
Governor	Place	+	+	0.639336
Comedian	YearInSpaceflight	+	+	0.666200
Drug	Olympics	+	+	0.978717
Stream	SoccerPlayer	+	+	0.666200
CanadianFootballTeam	Species	+	+	0.666200
SpeedwayLeague	Settlement	+	+	0.666200
MusicFestival	AustralianFootballLeague	+	+	0.666200
Brain	SoccerClub	+	+	0.666200
Library	Planet	+	+	0.841947
Astronaut	GovernmentAgency	+	+	0.666200
ComicsCreator	Airline	+	+	0.666200
Moss	EducationalInstitution	+	+	0.666200
NationalCollegiateAthleticAssociationAthlete	Bacteria	+	+	0.666200
VideoGame	Road	+	+	0.666200
MilitaryConflict	Mollusca	+	+	0.666200
GreenAlga	Legislature	+	+	0.666200
BiologicalDatabase	Activity	+	+	0.666200
College	Food	+	+	0.933918
LacrosseLeague	RoadTunnel	+	+	0.666200
Album	RoadJunction	+	+	0.666200
Fern	Book	+	+	0.909096
AcademicJournal	Locomotive	+	+	0.666200
Automobile	Library	+	+	0.938767
MixedMartialArtsLeague	Continent	+	+	0.666200
GovernmentAgency	PokerPlayer	+	+	0.666200
TelevisionStation	AutoRacingLeague	+	+	0.666200
BaseballPlayer	Judge	-	+	0.666200
Rocket	Language	+	+	0.698328
Fish	ClubMoss	+	+	0.666200
Artist	Disease	+	+	0.978717
GolfLeague	Continent	+	+	0.666200
Legislature	PersonFunction	+	+	0.666200
BadmintonPlayer	SoccerPlayer	-	-	0.145250
WomensTennisAssociationTournament	SpeedwayTeam	+	+	0.666200
Animal	SoccerManager	+	+	0.666200
CollegeCoach	Island	+	+	0.666200
School	Work	+	-	0.211909
PersonFunction	SpaceMission	+	+	0.507089
MotorcycleRacingLeague	AustralianRulesFootballPlayer	+	+	0.666200
Architect	PowerStation	+	+	0.666200
IceHockeyLeague	BaseballLeague	+	+	0.507089
Convention	Lighthouse	+	+	0.978717
Magazine	ChemicalSubstance	+	+	0.666200
ArchitecturalStructure	Saint	+	+	0.666200
AustralianFootballLeague	AustralianRulesFootballPlayer	+	-	0.145250
TelevisionShow	BasketballLeague	+	+	0.666200
Reptile	WineRegion	+	+	0.666200
Book	Moss	+	+	0.841947
WrestlingEvent	Writer	+	+	0.666200
SpaceShuttle	Band	+	+	0.666200
BasketballLeague	Olympics	+	+	0.666200
TennisPlayer	Drug	+	+	0.666200
GivenName	SoccerManager	+	+	0.666200
Airport	Gnetophytes	+	+	0.666200
PublicTransitSystem	Archaea	+	+	0.666200
Cleric	BasketballTeam	+	+	0.666200
Lymph	VideogamesLeague	+	+	0.666200
SportsTeam	Building	+	+	0.666200
ClubMoss	Nerve	+	+	0.666200
PrimeMinister	Chancellor	-	+	0.666200
MusicalWork	TennisLeague	+	+	0.666200
Species	RadioStation	+	+	0.666200
College	Election	+	+	0.639336
Moss	Mountain	+	+	0.879299
BadmintonPlayer	Band	+	+	0.666200
Newspaper	Philosopher	+	+	0.841947
Weapon	Settlement	+	+	0.675950
GolfLeague	Food	+	+	0.666200
EurovisionSongContestEntry	Library	+	+	0.666200
ChristianBishop	MusicGenre	+	+	0.666200
Event	HockeyTeam	+	+	0.666200
Arachnid	Work	+	+	0.841947
GaelicGamesPlayer	SkiArea	+	+	0.666200
Saint	Building	+	+	0.830817
Boxer	Bone	+	+	0.879299
Insect	Actor	+	+	0.738976
BadmintonPlayer	Mayor	-	+	0.666200
RadioStation	AutomobileEngine	+	+	0.666200
SoccerClub	SoftballLeague	+	+	0.666200
Award	Settlement	+	+	0.830817
Artery	Company	+	+	0.933918
Senator	ShoppingMall	+	+	0.666200
BadmintonPlayer	FigureSkater	-	+	0.666200
Drug	SnookerWorldRanking	+	+	0.666200
SpaceStation	NascarDriver	+	+	0.666200
Infrastructure	CanadianFootballLeague	+	+	0.666200
BritishRoyalty	Rocket	+	+	0.666200
CanadianFootballTeam	Park	+	+	0.666200
City	ChemicalCompound	+	+	0.666200
Ship	BaseballPlayer	+	+	0.666200
Planet	RadioStation	+	+	0.666200
BasketballTeam	Arachnid	+	+	0.666200
HockeyTeam	Philosopher	+	+	0.666200
BasketballTeam	RecordLabel	+	+	0.666200
Amphibian	Organisation	+	+	0.978717
TelevisionStation	SpeedwayTeam	+	+	0.666200
AcademicJournal	GreenAlga	+	+	0.666200
WaterwayTunnel	School	+	+	0.666200
FictionalCharacter	Architect	-	+	0.666200
Event	Website	+	+	0.783079
Bone	TelevisionEpisode	+	+	0.666200
Animal	FictionalCharacter	+	+	0.666200
FictionalCharacter	ProtectedArea	+	+	0.666200
Stream	Disease	+	-	0.456360
Library	BasketballPlayer	+	+	0.666200
ProgrammingLanguage	BritishRoyalty	+	+	0.666200
Embryology	PopulatedPlace	+	+	0.666200
MusicalArtist	Archaea	+	+	0.666200
Valley	RecordLabel	+	+	0.666200
PeriodicalLiterature	Database	+	+	0.666200
Tunnel	Continent	+	+	0.841947
RailwayLine	BasketballPlayer	+	+	0.666200
BaseballPlayer	ComicsCreator	-	+	0.666200
Protein	LacrosseLeague	+	+	0.666200
BritishRoyalty	Embryology	+	+	0.666200
Place	AutomobileEngine	+	+	0.666200
Archaea	Album	+	+	0.666200
SnookerWorldRanking	AutomobileEngine	+	+	0.666200
Single	University	+	+	0.933918
Judge	Senator	-	+	0.975094
Cyclist	Continent	+	+	0.879299
Vein	RailwayTunnel	+	+	0.666200
Theatre	Archaea	+	+	0.666200
Conifer	Mollusca	+	+	0.964325
Gnetophytes	IceHockeyPlayer	+	+	0.666200
AustralianFootballLeague	Congressman	+	+	0.666200
YearInSpaceflight	Continent	+	+	0.666200
MixedMartialArtsLeague	Station	+	+	0.666200
Boxer	RecordLabel	+	+	0.666200
BiologicalDatabase	Restaurant	+	+	0.666200
TennisLeague	Saint	+	+	0.666200
Company	Cycad	+	+	0.576393
Band	HistoricPlace	+	+	0.666200
Monarch	Beverage	+	+	0.933918
BiologicalDatabase	SoccerLeague	+	+	0.666200
PoliticalParty	Book	+	+	0.666200
EducationalInstitution	SoccerManager	+	+	0.666200
Park	AustralianFootballLeague	+	+	0.666200
Restaurant	MeanOfTransportation	+	+	0.666200
Game	MusicalArtist	+	+	0.666200
PowerStation	AutomobileEngine	+	+	0.666200
Restaurant	Stadium	+	-	0.456360
Race	Currency	+	+	0.933918
NationalCollegiateAthleticAssociationAthlete	Museum	+	+	0.666200
Colour	OlympicResult	+	+	0.666200
MilitaryPerson	Island	+	+	0.666200
Automobile	MeanOfTransportation	-	+	0.666200
Journalist	Song	+	+	0.978717
MusicalArtist	Website	+	+	0.666200
Olympics	Book	+	+	0.933918
RugbyLeague	Monument	+	+	0.666200
Cleric	Food	+	+	0.933918
Beverage	Cleric	+	+	0.933918
ChemicalCompound	Restaurant	+	+	0.666200
BasketballLeague	Website	+	+	0.666200
RugbyLeague	Ambassador	+	+	0.666200
President	Device	+	-	0.211909
Fish	Library	+	+	0.841947
Website	TennisPlayer	+	+	0.666200
Country	SpaceStation	+	+	0.666200
Congressman	MixedMartialArtsLeague	+	+	0.666200
Fungus	RoadTunnel	+	+	0.666200
Album	SportsLeague	+	+	0.666200
Building	ShoppingMall	-	+	0.666200
Bacteria	GovernmentAgency	+	+	0.666200
RouteOfTransportation	Lighthouse	+	+	0.666200
WineRegion	LaunchPad	+	+	0.666200
Company	AustralianRulesFootballPlayer	+	+	0.666200
Gnetophytes	Rocket	+	+	0.666200
ShoppingMall	ComicsCreator	+	+	0.666200
Game	School	+	+	0.830817
Road	BaseballPlayer	+	+	0.666200
ShoppingMall	Software	+	+	0.666200
Name	PowerStation	+	+	0.666200
City	FloweringPlant	+	+	0.666200
Spacecraft	SkiArea	+	+	0.666200
Single	PublicTransitSystem	+	+	0.666200
Scientist	HistoricBuilding	+	+	0.666200
WineRegion	Convention	+	+	0.507089
Event	Village	+	+	0.850467
Event	MusicGenre	+	+	0.666200
Vein	RadioStation	+	+	0.666200
GivenName	Infrastructure	+	+	0.666200
CanadianFootballLeague	CricketLeague	+	+	0.507089
BaseballPlayer	Game	+	+	0.666200
ShoppingMall	RugbyPlayer	+	+	0.666200
Town	AmericanFootballLeague	+	+	0.666200
Tunnel	MixedMartialArtsLeague	+	+	0.666200
GrandPrix	SpeedwayTeam	+	+	0.666200
Valley	MotorcycleRacingLeague	+	+	0.666200
HandballLeague	ProgrammingLanguage	+	+	0.666200
Spacecraft	Building	+	+	0.742703
SpeedwayLeague	Wrestler	+	+	0.666200
InlineHockeyLeague	Rocket	+	+	0.666200
ShoppingMall	College	+	+	0.666200
Town	AustralianRulesFootballPlayer	+	+	0.666200
SoccerManager	PoliticalParty	+	+	0.666200
HandballLeague	MotorcycleRacingLeague	+	+	0.507089
MeanOfTransportation	Ambassador	+	+	0.666200
WrittenWork	AdministrativeRegion	+	+	0.666200
Airport	Project	+	+	0.978717
ComicsCreator	GrandPrix	+	+	0.666200
President	MilitaryPerson	-	+	0.666200
VideogamesLeague	SnookerWorldRanking	+	+	0.666200
Mollusca	WrestlingEvent	+	+	0.666200
AustralianFootballLeague	MotorcycleRacingLeague	+	+	0.507089
Holiday	Cycad	+	+	0.964325
RailwayTunnel	WrestlingEvent	+	+	0.666200
Archaea	RadioStation	+	+	0.666200
FilmFestival	AdministrativeRegion	+	+	0.666200
TelevisionShow	ArchitecturalStructure	+	+	0.666200
Rocket	SoccerClub	+	+	0.666200
FigureSkater	Election	+	+	0.666200
BasketballPlayer	Cycad	+	+	0.666200
Event	Olympics	-	+	0.532560
AutomobileEngine	Boxer	+	+	0.666200
SpaceMission	FieldHockeyLeague	+	+	0.666200
Weapon	Cricketer	+	+	0.783079
Philosopher	Road	+	+	0.664007
Sport	Book	+	-	0.400536
Magazine	ProtectedArea	+	+	0.666200
Chancellor	City	+	+	0.933918
MixedMartialArtsLeague	Planet	+	+	0.666200
PoloLeague	Journalist	+	+	0.666200
AdministrativeRegion	PokerPlayer	+	+	0.666200
Conifer	Fern	+	-	0.281993
CanadianFootballTeam	Activity	+	+	0.666200
Award	MusicalWork	+	+	0.666200
Activity	FloweringPlant	+	+	0.666200
Grape	Architect	+	+	0.841947
ChristianBishop	Settlement	+	+	0.666200
Park	ClubMoss	+	+	0.666200
MilitaryPerson	EducationalInstitution	+	+	0.666200
Muscle	FloweringPlant	+	+	0.666200
AcademicJournal	ComicsCreator	+	+	0.666200
Senator	GaelicGamesPlayer	-	+	0.666200
Mountain	Astronaut	+	+	0.909096
AmericanFootballPlayer	Judge	-	+	0.666200
Plant	Grape	-	+	0.841947
ComicsCreator	Town	+	+	0.666200
PublicTransitSystem	Colour	+	+	0.666200
Wrestler	Race	+	+	0.698328
OlympicResult	HandballLeague	+	+	0.666200
WorldHeritageSite	BasketballPlayer	+	+	0.666200
SportsEvent	Airport	+	+	0.507089
Mollusca	Politician	+	+	0.964325
NationalCollegiateAthleticAssociationAthlete	Senator	-	+	0.666200
SpaceMission	GridironFootballPlayer	+	+	0.666200
Fern	OfficeHolder	+	+	0.909096
Writer	Monarch	-	-	0.211909
Mayor	Senator	-	-	0.302020
FieldHockeyLeague	TelevisionShow	+	+	0.666200
Spacecraft	Library	+	+	0.576393
Town	VideogamesLeague	+	+	0.666200
Book	WrittenWork	-	+	0.666200
Astronaut	HockeyTeam	+	+	0.666200
BasketballLeague	Theatre	+	+	0.666200
PokerPlayer	Comedian	-	+	0.666200
President	Settlement	+	-	0.256179
SnookerChamp	ChristianBishop	-	+	0.666200
HockeyTeam	PersonFunction	+	+	0.666200
Bacteria	Magazine	+	+	0.841947
Politician	Station	+	+	0.975094
BasketballLeague	CanadianFootballLeague	+	-	0.145250
SnookerChamp	BadmintonPlayer	-	+	0.666200
Play	Country	+	+	0.830817
Mammal	MilitaryConflict	+	+	0.666200
Mountain	SoccerLeague	+	+	0.666200
ClubMoss	Album	+	+	0.666200
ChemicalCompound	AmericanFootballLeague	+	+	0.666200
GolfLeague	Song	+	+	0.666200
Writer	Cycad	+	+	0.909096
EducationalInstitution	MartialArtist	+	+	0.666200
GaelicGamesPlayer	Food	+	+	0.666200
Airline	Reptile	+	+	0.783079
Mountain	SoccerPlayer	+	+	0.666200
OfficeHolder	School	+	+	0.841947
PlayboyPlaymate	HockeyTeam	+	+	0.666200
BritishRoyalty	School	+	+	0.666200
Cleric	HockeyTeam	+	+	0.666200
Sport	Crustacean	+	+	0.841947
Library	Museum	+	-	0.267366
AustralianRulesFootballPlayer	PublicTransitSystem	+	+	0.666200
MotorcycleRacingLeague	HistoricBuilding	+	+	0.666200
Single	Person	+	-	0.416358
FictionalCharacter	Plant	+	+	0.666200
Archaea	City	+	+	0.666200
President	MusicGenre	+	+	0.666200
ChristianBishop	Planet	+	+	0.666200
Aircraft	Ambassador	+	+	0.933918
Species	Eukaryote	-	+	0.964325
Moss	WorldHeritageSite	+	+	0.666200
PlayboyPlaymate	SnookerChamp	-	+	0.666200
SportsTeam	SpeedwayLeague	+	+	0.666200
Wrestler	MemberOfParliament	-	+	0.666200
WomensTennisAssociationTournament	Wrestler	+	+	0.666200
AnatomicalStructure	AdultActor	+	+	0.666200
Airline	Disease	+	+	0.964325
FictionalCharacter	Criminal	-	+	0.666200
SpaceShuttle	SportsTeam	+	+	0.666200
Cricketer	SupremeCourtOfTheUnitedStatesCase	+	+	0.666200
Software	Muscle	+	+	0.859973
Automobile	SportsLeague	+	+	0.666200
Arachnid	Automobile	+	+	0.933918
FloweringPlant	MartialArtist	+	+	0.666200
Brain	ResearchProject	+	+	0.666200
PowerStation	President	+	+	0.666200
EducationalInstitution	AdministrativeRegion	+	+	0.666200
TennisPlayer	Rocket	+	+	0.666200
