concept1	concept2	correctclass	ledaclass	conf
Plant	RadioStation	+	-	0.480368
RugbyPlayer	WorldHeritageSite	+	-	0.480368
PowerStation	IceHockeyPlayer	+	-	0.480368
RugbyLeague	GovernmentAgency	+	-	0.480368
TelevisionStation	CollegeCoach	+	-	0.480368
ArchitecturalStructure	Conifer	+	-	0.480368
PokerPlayer	Language	+	-	0.480368
Band	MusicFestival	+	-	0.480368
WomensTennisAssociationTournament	VideogamesLeague	+	-	0.480368
Food	OlympicResult	+	-	0.480368
WrestlingEvent	VolleyballLeague	+	-	0.480368
AdministrativeRegion	Organisation	+	-	0.111822
LaunchPad	Politician	+	+	0.520253
TelevisionShow	Governor	+	-	0.480368
FootballMatch	Mammal	+	-	0.480368
MusicalWork	Senator	+	-	0.480368
Athlete	Mayor	-	+	0.520253
PublicTransitSystem	Restaurant	+	-	0.480368
CanadianFootballTeam	Person	+	-	0.480368
SnookerWorldRanking	IceHockeyLeague	+	-	0.480368
Infrastructure	TelevisionStation	+	-	0.480368
Database	Athlete	+	-	0.128685
Cardinal	BodyOfWater	+	-	0.480368
CanadianFootballTeam	GivenName	+	-	0.480368
Grape	AcademicJournal	+	-	0.480368
MusicalWork	HistoricPlace	+	-	0.480368
Company	Mountain	+	+	0.520253
EurovisionSongContestEntry	Reptile	+	-	0.480368
Newspaper	Park	+	+	0.520253
Spacecraft	Comedian	+	+	0.520253
TennisPlayer	Book	+	-	0.480368
Saint	IceHockeyLeague	+	-	0.480368
YearInSpaceflight	RailwayTunnel	+	-	0.480368
LegalCase	HistoricPlace	+	-	0.111822
TelevisionEpisode	AnatomicalStructure	+	-	0.480368
Mountain	SnookerWorldRanking	+	-	0.480368
Theatre	RugbyPlayer	+	-	0.480368
OlympicResult	Boxer	+	-	0.480368
RadioStation	RugbyLeague	+	-	0.480368
Airline	Protein	+	+	0.520253
Congressman	EthnicGroup	+	-	0.480368
HandballLeague	Insect	+	-	0.480368
Boxer	Mountain	+	+	0.520253
Tunnel	EurovisionSongContestEntry	+	-	0.480368
Athlete	Wrestler	-	-	0.083824
SoccerLeague	Vein	+	-	0.480368
Senator	Architect	-	+	0.520253
Play	Vein	+	+	0.520253
Library	President	+	+	0.520253
Language	Library	+	-	0.059116
Sport	Bacteria	+	+	0.520253
MusicGenre	RouteOfTransportation	+	-	0.480368
WrittenWork	Reptile	+	-	0.480368
Bone	Museum	+	+	0.520253
Boxer	Drug	+	+	0.520253
Project	RecordLabel	+	-	0.480368
Film	Currency	+	+	0.520253
Legislature	CollegeCoach	+	-	0.480368
AutomobileEngine	AnatomicalStructure	+	-	0.111822
Lymph	GridironFootballPlayer	+	-	0.480368
AdultActor	GrandPrix	+	-	0.480368
Software	LegalCase	+	-	0.111822
MotorcycleRacingLeague	LegalCase	+	-	0.480368
SnookerPlayer	Device	+	-	0.480368
Place	Activity	+	-	0.315694
AmericanFootballLeague	GolfPlayer	+	-	0.480368
Infrastructure	RugbyLeague	+	-	0.480368
Senator	Band	+	+	0.520253
School	PoliticalParty	+	-	0.480368
Species	Place	+	-	0.315694
FigureSkater	ClubMoss	+	-	0.480368
Ship	Legislature	+	+	0.520253
VideogamesLeague	TennisLeague	+	-	0.111822
Drug	Ambassador	+	+	0.520253
Town	VolleyballLeague	+	-	0.480368
RoadJunction	SportsLeague	+	-	0.480368
AustralianRulesFootballPlayer	Newspaper	+	-	0.111822
Automobile	BasketballTeam	+	-	0.480368
PersonFunction	WrestlingEvent	+	-	0.480368
Work	Gnetophytes	+	-	0.480368
ProgrammingLanguage	EthnicGroup	+	-	0.480368
SupremeCourtOfTheUnitedStatesCase	Fish	+	-	0.480368
ProtectedArea	Ginkgo	+	-	0.480368
Aircraft	Embryology	+	+	0.520253
SnookerChamp	InlineHockeyLeague	+	-	0.480368
Band	MixedMartialArtsLeague	+	-	0.480368
Brain	Athlete	+	+	0.520253
Actor	Museum	+	+	0.520253
AmericanFootballLeague	BasketballTeam	+	-	0.111822
Brain	TennisPlayer	+	-	0.480368
Wrestler	Place	+	+	0.520253
SoccerClub	FigureSkater	+	-	0.480368
TennisLeague	HistoricBuilding	+	-	0.480368
MusicalArtist	Planet	+	-	0.111822
Olympics	MixedMartialArtsEvent	+	-	0.480368
TelevisionEpisode	Saint	+	-	0.480368
SpeedwayTeam	BroadcastNetwork	+	-	0.480368
MartialArtist	GreenAlga	+	-	0.480368
Chancellor	Continent	+	-	0.128685
Device	VideogamesLeague	+	-	0.111822
Single	SoccerLeague	+	-	0.111822
Park	ChemicalCompound	+	-	0.480368
MixedMartialArtsEvent	Fern	+	-	0.480368
GovernmentAgency	LegalCase	+	-	0.480368
ShoppingMall	FigureSkater	+	-	0.480368
Mollusca	PersonFunction	+	-	0.480368
Ship	PoloLeague	+	-	0.480368
Politician	MountainRange	+	-	0.480368
Band	SpaceMission	+	-	0.480368
MilitaryConflict	WineRegion	+	-	0.480368
Chancellor	Bacteria	+	+	0.520253
AdultActor	SoccerPlayer	-	-	0.111822
Crustacean	AmericanFootballTeam	+	-	0.480368
NascarDriver	Animal	+	-	0.480368
Senator	Chancellor	-	-	0.128685
BroadcastNetwork	Mammal	+	-	0.480368
GridironFootballPlayer	Song	+	-	0.480368
University	EthnicGroup	+	-	0.480368
HistoricPlace	Ship	+	-	0.480368
Cricketer	Fungus	+	+	0.520253
TelevisionEpisode	Organisation	+	-	0.480368
Grape	Restaurant	+	+	0.520253
Place	Spacecraft	+	-	0.059116
Legislature	Fish	+	+	0.520253
Lake	OfficeHolder	+	+	0.520253
Book	Park	+	-	0.059116
TennisLeague	EurovisionSongContestEntry	+	-	0.480368
Fern	Place	+	+	0.520253
NationalCollegiateAthleticAssociationAthlete	LacrosseLeague	+	-	0.480368
PublicTransitSystem	Cyclist	+	-	0.480368
Ambassador	AdministrativeRegion	+	-	0.480368
College	LunarCrater	+	-	0.480368
Protein	SpaceStation	+	-	0.111822
AmericanFootballTeam	MeanOfTransportation	+	-	0.480368
Song	Town	+	-	0.315694
Senator	MusicalArtist	-	-	0.480368
SportsLeague	Architect	+	-	0.480368
MartialArtist	InlineHockeyLeague	+	-	0.480368
ShoppingMall	Conifer	+	-	0.480368
Boxer	EthnicGroup	+	-	0.480368
Eukaryote	Chancellor	+	+	0.520253
Election	MixedMartialArtsEvent	+	-	0.277042
FigureSkater	CollegeCoach	-	-	0.480368
Project	Mountain	+	+	0.520253
Building	Election	+	+	0.520253
SportsLeague	MusicFestival	+	-	0.480368
ArchitecturalStructure	Sport	+	-	0.480368
Mollusca	HistoricBuilding	+	-	0.480368
WaterwayTunnel	BroadcastNetwork	+	-	0.480368
Lake	Crustacean	+	-	0.315694
Amphibian	SoftballLeague	+	-	0.480368
Philosopher	Cave	+	+	0.520253
CollegeCoach	OfficeHolder	-	-	0.480368
WrittenWork	Politician	+	-	0.480368
VolleyballLeague	FictionalCharacter	+	-	0.480368
Project	Book	+	-	0.315694
OlympicResult	BasketballPlayer	+	-	0.480368
Locomotive	Settlement	+	+	0.520253
Film	Language	+	-	0.315694
SoftballLeague	Senator	+	-	0.111822
Food	SnookerPlayer	+	-	0.480368
Reptile	Spacecraft	+	+	0.520253
City	VideogamesLeague	+	-	0.480368
MilitaryPerson	CricketLeague	+	-	0.480368
Amphibian	Museum	+	+	0.520253
Settlement	FilmFestival	+	-	0.480368
SnookerWorldRanking	Embryology	+	-	0.480368
Protein	SpeedwayTeam	+	-	0.480368
MeanOfTransportation	Food	+	-	0.480368
AnatomicalStructure	Band	+	-	0.480368
Work	FieldHockeyLeague	+	-	0.480368
Aircraft	Locomotive	+	-	0.315694
Magazine	GolfPlayer	+	-	0.480368
Cricketer	MemberOfParliament	-	-	0.480368
Plant	ProtectedArea	+	-	0.111822
PowerStation	Astronaut	+	-	0.480368
Island	SpaceStation	+	-	0.480368
Athlete	Model	-	+	0.520253
Nerve	AustralianFootballLeague	+	-	0.480368
InlineHockeyLeague	Station	+	-	0.480368
SnookerChamp	Astronaut	-	-	0.480368
TennisPlayer	GrandPrix	+	-	0.480368
SnookerWorldRanking	Locomotive	+	-	0.480368
Tunnel	ShoppingMall	+	-	0.111822
BroadcastNetwork	InlineHockeyLeague	+	-	0.480368
Cave	Automobile	+	-	0.128685
HistoricBuilding	Airline	+	-	0.480368
Convention	SpaceShuttle	+	-	0.480368
Town	MilitaryUnit	+	-	0.480368
Plant	Stadium	+	+	0.520253
Continent	AustralianRulesFootballPlayer	+	-	0.480368
Brain	ShoppingMall	+	-	0.480368
Conifer	Muscle	+	+	0.520253
Mayor	Musical	+	-	0.128685
Lymph	WomensTennisAssociationTournament	+	-	0.480368
FilmFestival	SpeedwayTeam	+	-	0.480368
SupremeCourtOfTheUnitedStatesCase	TennisLeague	+	-	0.480368
PrimeMinister	Grape	+	-	0.480368
Criminal	Museum	+	+	0.520253
PublicTransitSystem	Amphibian	+	-	0.480368
ProgrammingLanguage	RailwayTunnel	+	-	0.480368
Philosopher	Amphibian	+	+	0.520253
AustralianRulesFootballPlayer	Senator	-	-	0.480368
University	ChemicalCompound	+	-	0.480368
Criminal	FootballMatch	+	-	0.480368
Fungus	Website	+	+	0.520253
Project	Rocket	+	-	0.128685
Cyclist	Gnetophytes	+	-	0.480368
Country	Stadium	+	-	0.315694
MountainRange	Senator	+	-	0.480368
Restaurant	VolleyballLeague	+	-	0.480368
Species	Astronaut	+	+	0.520253
HistoricPlace	Criminal	+	-	0.480368
MartialArtist	Mammal	+	-	0.111822
Judge	LaunchPad	+	+	0.520253
Building	MusicGenre	+	-	0.480368
IceHockeyLeague	SpeedwayTeam	+	-	0.480368
Automobile	River	+	+	0.808329
TelevisionEpisode	GolfPlayer	+	-	0.480368
EthnicGroup	OfficeHolder	+	-	0.480368
SoccerLeague	Election	+	-	0.480368
Eukaryote	Scientist	+	+	0.520253
NationalCollegiateAthleticAssociationAthlete	PopulatedPlace	+	-	0.480368
Grape	ChemicalCompound	+	-	0.480368
ComicsCharacter	River	+	-	0.111822
SportsEvent	Archaea	+	-	0.480368
CollegeCoach	FilmFestival	+	-	0.480368
BaseballLeague	NascarDriver	+	-	0.480368
LunarCrater	SpaceMission	+	-	0.480368
GridironFootballPlayer	School	+	-	0.480368
Cleric	GovernmentAgency	+	-	0.480368
BaseballLeague	Grape	+	-	0.111822
BaseballPlayer	Newspaper	+	-	0.111822
BritishRoyalty	HistoricBuilding	+	-	0.480368
Governor	HistoricPlace	+	-	0.480368
SnookerWorldRanking	Cycad	+	-	0.480368
Newspaper	MeanOfTransportation	+	-	0.480368
SoccerManager	Insect	+	-	0.480368
IceHockeyPlayer	Food	+	-	0.480368
WomensTennisAssociationTournament	PoloLeague	+	-	0.480368
Vein	ChristianBishop	+	-	0.480368
Film	MixedMartialArtsLeague	+	-	0.480368
AdministrativeRegion	SpeedwayLeague	+	-	0.480368
HandballLeague	Country	+	-	0.480368
OlympicResult	Cave	+	-	0.480368
PowerStation	BiologicalDatabase	+	-	0.480368
Ship	FloweringPlant	+	-	0.480368
RugbyLeague	LunarCrater	+	-	0.480368
SnookerChamp	PoliticalParty	+	-	0.480368
Name	SpaceMission	+	-	0.480368
Criminal	Senator	-	+	0.520253
YearInSpaceflight	Country	+	-	0.480368
TelevisionShow	Place	+	-	0.480368
Monument	Website	+	+	0.520253
MusicGenre	Theatre	+	-	0.111822
TennisPlayer	Bone	+	-	0.480368
Comedian	NationalCollegiateAthleticAssociationAthlete	-	-	0.480368
Single	PlayboyPlaymate	+	-	0.111822
Crustacean	BritishRoyalty	+	-	0.480368
MountainRange	Muscle	+	-	0.111822
Conifer	OfficeHolder	+	-	0.128685
Language	RailwayLine	+	-	0.111822
WrittenWork	IceHockeyLeague	+	-	0.480368
SoccerManager	Mountain	+	-	0.480368
Cardinal	Play	+	-	0.315694
Eukaryote	Settlement	+	+	0.520253
Colour	Sport	+	-	0.315694
BiologicalDatabase	Election	+	-	0.480368
WineRegion	BaseballPlayer	+	-	0.480368
Arachnid	MountainRange	+	-	0.480368
Play	Amphibian	+	+	0.520253
SportsLeague	Restaurant	+	-	0.480368
Hospital	PrimeMinister	+	-	0.480368
CanadianFootballLeague	RugbyPlayer	+	-	0.480368
PoloLeague	AutomobileEngine	+	-	0.480368
Weapon	Fish	+	+	0.520253
SnookerChamp	AutoRacingLeague	+	-	0.480368
Game	Language	+	-	0.128685
Tunnel	LunarCrater	+	-	0.480368
HockeyTeam	ProtectedArea	+	-	0.480368
Lymph	FilmFestival	+	-	0.480368
Database	Software	+	-	0.128685
PopulatedPlace	Work	+	-	0.480368
GaelicGamesPlayer	Monument	+	-	0.480368
ComicsCharacter	Crustacean	+	-	0.480368
SpeedwayLeague	Film	+	-	0.480368
TelevisionEpisode	SoccerManager	+	-	0.480368
Lymph	EurovisionSongContestEntry	+	-	0.480368
RailwayLine	Criminal	+	-	0.480368
ChristianBishop	Language	+	-	0.480368
Vein	FootballMatch	+	-	0.480368
Arachnid	MartialArtist	+	-	0.480368
AutoRacingLeague	TennisPlayer	+	-	0.480368
TennisPlayer	GovernmentAgency	+	-	0.480368
Race	WrestlingEvent	+	-	0.480368
BasketballLeague	Cycad	+	-	0.480368
Musical	Ambassador	+	+	0.520253
EurovisionSongContestEntry	ResearchProject	+	-	0.480368
SpeedwayLeague	Disease	+	-	0.111822
Election	SportsLeague	+	-	0.480368
FootballMatch	SpaceShuttle	+	-	0.480368
Valley	Newspaper	+	+	0.520253
City	Embryology	+	-	0.128685
PowerStation	Song	+	-	0.480368
TennisPlayer	OfficeHolder	-	-	0.111822
PoloLeague	Single	+	-	0.111822
Lake	Holiday	+	+	0.520253
WrestlingEvent	SoccerPlayer	+	-	0.480368
MotorcycleRacingLeague	Colour	+	-	0.480368
RugbyLeague	VideogamesLeague	+	-	0.111822
Village	Athlete	+	-	0.128685
Saint	OlympicResult	+	-	0.111822
WaterwayTunnel	IceHockeyPlayer	+	-	0.480368
Architect	Language	+	-	0.315694
NationalCollegiateAthleticAssociationAthlete	Mountain	+	-	0.480368
MilitaryConflict	CanadianFootballTeam	+	-	0.480368
Writer	MixedMartialArtsEvent	+	-	0.480368
VideoGame	Software	-	-	0.010510
Country	Website	+	+	0.520253
Saint	Crustacean	+	+	0.520253
Muscle	Continent	+	+	0.520253
BroadcastNetwork	PoloLeague	+	-	0.480368
Plant	LunarCrater	+	-	0.480368
Spacecraft	Wrestler	+	+	0.520253
MeanOfTransportation	WomensTennisAssociationTournament	+	-	0.111822
LegalCase	Bridge	+	-	0.111822
Road	Language	+	-	0.315694
AustralianRulesFootballPlayer	PersonFunction	+	-	0.480368
Tunnel	Astronaut	+	+	0.520253
Software	PeriodicalLiterature	+	-	0.111822
ArchitecturalStructure	NaturalPlace	+	-	0.111822
MotorcycleRacingLeague	Congressman	+	-	0.480368
Convention	AdultActor	+	-	0.480368
GovernmentAgency	Weapon	+	-	0.480368
WorldHeritageSite	Astronaut	+	-	0.480368
Artery	Hotel	+	+	0.520253
GivenName	Stream	+	-	0.480368
GovernmentAgency	Comedian	+	-	0.480368
Bone	BasketballTeam	+	-	0.111822
FieldHockeyLeague	Song	+	-	0.480368
CanadianFootballLeague	CollegeCoach	+	-	0.480368
AmericanFootballTeam	Monarch	+	-	0.480368
LacrosseLeague	IceHockeyPlayer	+	-	0.480368
BodyOfWater	SpaceMission	+	-	0.480368
RecordLabel	Writer	+	-	0.480368
Mountain	Hospital	+	+	0.520253
Aircraft	YearInSpaceflight	+	-	0.480368
PublicTransitSystem	Moss	+	-	0.480368
AustralianFootballLeague	AutoRacingLeague	+	-	0.111822
GreenAlga	IceHockeyPlayer	+	-	0.480368
Plant	Lake	+	-	0.315694
Tunnel	HandballLeague	+	-	0.480368
SnookerPlayer	WrestlingEvent	+	-	0.480368
ChemicalSubstance	Park	+	-	0.480368
RadioStation	Animal	+	-	0.480368
SoccerLeague	Comedian	+	-	0.480368
Automobile	Locomotive	+	-	0.059116
Bone	PeriodicalLiterature	+	-	0.480368
PoliticalParty	BasketballLeague	+	-	0.480368
Fungus	WorldHeritageSite	+	-	0.480368
BaseballLeague	Tunnel	+	-	0.480368
FormulaOneRacer	SpaceShuttle	+	-	0.480368
Park	SportsEvent	+	-	0.480368
Drug	Race	+	+	0.520253
PublicTransitSystem	RugbyLeague	+	-	0.480368
Grape	BodyOfWater	+	-	0.480368
WineRegion	Band	+	-	0.480368
Grape	WrittenWork	+	-	0.480368
Village	Monarch	+	+	0.520253
SoccerClub	CanadianFootballLeague	+	-	0.480368
Wrestler	SnookerChamp	-	-	0.480368
PoloLeague	Gnetophytes	+	-	0.480368
TelevisionShow	Non-ProfitOrganisation	+	-	0.480368
Ginkgo	RecordLabel	+	-	0.480368
AmericanFootballTeam	Locomotive	+	-	0.480368
SpaceMission	Race	+	-	0.111822
Play	Single	+	-	0.315694
Book	EducationalInstitution	+	-	0.480368
Restaurant	Road	+	-	0.128685
Restaurant	RouteOfTransportation	+	-	0.111822
SoccerManager	Ship	+	-	0.111822
Song	MilitaryPerson	+	-	0.480368
University	Olympics	+	+	0.520253
Disease	RailwayLine	+	-	0.111822
MilitaryConflict	EurovisionSongContestEntry	+	-	0.480368
Comedian	Musical	+	+	0.520253
IceHockeyPlayer	SpaceMission	+	-	0.480368
CricketLeague	MountainRange	+	-	0.480368
ChemicalSubstance	BasketballLeague	+	-	0.480368
MixedMartialArtsEvent	BaseballPlayer	+	-	0.480368
Ginkgo	Scientist	+	+	0.520253
OlympicResult	Model	+	-	0.480368
Moss	SpaceStation	+	-	0.480368
Animal	Scientist	+	-	0.315694
AnatomicalStructure	ProgrammingLanguage	+	-	0.480368
RugbyLeague	Currency	+	-	0.480368
ChemicalCompound	Holiday	+	-	0.438537
ClubMoss	Beverage	+	-	0.480368
FigureSkater	BasketballPlayer	-	-	0.111822
GridironFootballPlayer	Award	+	-	0.480368
College	Automobile	+	-	0.128685
Bacteria	ComicsCreator	+	-	0.480368
Sport	Criminal	+	-	0.315694
Device	IceHockeyPlayer	+	-	0.480368
Muscle	ArchitecturalStructure	+	-	0.480368
Governor	GreenAlga	+	-	0.111822
BadmintonPlayer	SpaceMission	+	-	0.480368
WrestlingEvent	ComicsCreator	+	-	0.480368
Award	University	+	-	0.315694
Activity	Device	+	-	0.315694
Company	Airline	-	-	0.037464
Lake	Reptile	+	-	0.128685
GreenAlga	Drug	+	-	0.480368
GolfLeague	BroadcastNetwork	+	-	0.480368
AustralianRulesFootballPlayer	Writer	-	-	0.111822
Person	Conifer	+	-	0.315694
Cricketer	Ambassador	-	-	0.128685
FootballMatch	Person	+	-	0.480368
NaturalPlace	NationalCollegiateAthleticAssociationAthlete	+	-	0.111822
Judge	Album	+	+	0.520253
RailwayTunnel	President	+	-	0.480368
Tunnel	Wrestler	+	+	0.520253
Mayor	Hotel	+	+	0.520253
Governor	VideogamesLeague	+	-	0.480368
Fungus	Ambassador	+	+	0.520253
Senator	HistoricBuilding	+	-	0.480368
CanadianFootballLeague	Website	+	-	0.480368
ProgrammingLanguage	VideoGame	+	-	0.480368
SpaceShuttle	PopulatedPlace	+	-	0.111822
Tunnel	Comedian	+	+	0.520253
FootballMatch	Island	+	-	0.480368
SpaceMission	VideogamesLeague	+	-	0.480368
BadmintonPlayer	Canal	+	-	0.480368
Congressman	BasketballPlayer	-	-	0.480368
Village	AnatomicalStructure	+	-	0.480368
RoadTunnel	GivenName	+	-	0.480368
RailwayTunnel	MilitaryUnit	+	-	0.480368
RadioStation	Rocket	+	-	0.111822
Bacteria	SnookerPlayer	+	-	0.480368
Bridge	Lymph	+	+	0.520253
Boxer	Infrastructure	+	+	0.520253
VideoGame	GreenAlga	+	-	0.480368
Town	LaunchPad	+	+	0.520253
CanadianFootballTeam	GolfLeague	+	-	0.480368
Saint	SnookerWorldRanking	+	-	0.480368
CanadianFootballLeague	ChristianBishop	+	-	0.111822
Newspaper	TelevisionShow	+	-	0.480368
TradeUnion	SpaceShuttle	+	-	0.480368
YearInSpaceflight	ResearchProject	+	-	0.111822
Mayor	TelevisionEpisode	+	-	0.480368
LunarCrater	Spacecraft	+	-	0.480368
PowerStation	Band	+	-	0.480368
RecordLabel	AutomobileEngine	+	-	0.480368
FieldHockeyLeague	Model	+	-	0.480368
Rocket	SportsLeague	+	-	0.480368
ComicsCreator	Activity	+	-	0.480368
Fern	RugbyPlayer	+	-	0.480368
PersonFunction	ChristianBishop	+	-	0.480368
BiologicalDatabase	Spacecraft	+	-	0.480368
Cycad	Drug	+	+	0.520253
GreenAlga	SpaceMission	+	-	0.480368
SpaceShuttle	Mammal	+	-	0.480368
PoloLeague	WineRegion	+	-	0.480368
Company	TennisLeague	+	-	0.480368
Magazine	SpaceShuttle	+	-	0.111822
Currency	GrandPrix	+	-	0.480368
Amphibian	Arachnid	+	-	0.059116
Newspaper	LegalCase	+	-	0.480368
Conifer	PopulatedPlace	+	-	0.480368
MilitaryPerson	HistoricPlace	+	-	0.480368
SoccerManager	Database	+	-	0.480368
TelevisionStation	Ambassador	+	-	0.480368
Criminal	Band	+	-	0.315694
River	IceHockeyLeague	+	-	0.480368
PlayboyPlaymate	VolleyballLeague	+	-	0.480368
Cardinal	Infrastructure	+	+	0.520253
NaturalPlace	SnookerChamp	+	-	0.480368
Weapon	Cycad	+	+	0.520253
Restaurant	Chancellor	+	+	0.520253
Reptile	GovernmentAgency	+	-	0.480368
Aircraft	MixedMartialArtsEvent	+	-	0.480368
ArchitecturalStructure	LacrosseLeague	+	-	0.480368
TennisPlayer	Work	+	-	0.480368
Amphibian	HistoricPlace	+	-	0.480368
Protein	Holiday	+	-	0.478146
Museum	SnookerPlayer	+	-	0.480368
Artery	Colour	+	+	0.520253
Actor	OfficeHolder	-	-	0.128685
Muscle	Mollusca	+	-	0.128685
Plant	Sport	+	-	0.128685
Building	TennisPlayer	+	-	0.480368
ChemicalSubstance	WrittenWork	+	-	0.480368
Hospital	FigureSkater	+	-	0.480368
HandballLeague	Cyclist	+	-	0.480368
HockeyTeam	Airline	+	-	0.480368
Gnetophytes	Olympics	+	-	0.111822
Country	Saint	+	-	0.315694
IceHockeyLeague	Canal	+	-	0.480368
SportsTeam	MusicalWork	+	-	0.480368
Name	Mammal	+	+	0.520253
Park	MotorcycleRacingLeague	+	-	0.480368
CanadianFootballLeague	EthnicGroup	+	-	0.480368
SoccerManager	Bridge	+	-	0.480368
CricketLeague	Comedian	+	-	0.111822
BaseballLeague	MilitaryUnit	+	-	0.480368
SpeedwayTeam	Tunnel	+	-	0.480368
AmericanFootballLeague	Journalist	+	-	0.480368
Rocket	HistoricPlace	+	-	0.480368
Project	GridironFootballPlayer	+	-	0.480368
Scientist	MilitaryPerson	-	-	0.480368
Muscle	RugbyPlayer	+	-	0.480368
Hospital	Senator	+	+	0.520253
Restaurant	YearInSpaceflight	+	-	0.480368
Comedian	Lighthouse	+	+	0.520253
Fish	Mollusca	+	+	0.520253
Canal	SoccerManager	+	-	0.111822
LacrosseLeague	SpeedwayTeam	+	-	0.480368
Locomotive	University	+	-	0.128685
PoloLeague	Tunnel	+	-	0.480368
Tunnel	Park	+	+	0.520253
MotorcycleRacingLeague	MusicGenre	+	-	0.111822
RadioStation	Mountain	+	-	0.111822
Journalist	Cave	+	+	0.520253
Model	GovernmentAgency	+	-	0.480368
Mayor	VolleyballLeague	+	-	0.480368
Chancellor	CollegeCoach	-	-	0.111822
PrimeMinister	Currency	+	-	0.480368
Judge	Governor	-	+	0.520253
WineRegion	SoftballLeague	+	-	0.480368
Legislature	FilmFestival	+	-	0.480368
AcademicJournal	RoadJunction	+	-	0.480368
Song	FormulaOneRacer	+	-	0.480368
EthnicGroup	Wrestler	+	-	0.480368
GreenAlga	Book	+	-	0.480368
Song	Continent	+	+	0.520253
WaterwayTunnel	Lymph	+	-	0.480368
Congressman	Species	+	+	0.520253
Mammal	Chancellor	+	+	0.520253
ShoppingMall	Database	+	-	0.480368
BasketballPlayer	Ginkgo	+	-	0.480368
Airline	MilitaryUnit	+	-	0.480368
VolleyballLeague	Philosopher	+	-	0.480368
PokerPlayer	MusicFestival	+	-	0.480368
GovernmentAgency	ComicsCreator	+	-	0.480368
Place	GolfLeague	+	-	0.111822
RailwayLine	NationalCollegiateAthleticAssociationAthlete	+	-	0.480368
Athlete	Bird	+	+	0.520253
Congressman	Disease	+	+	0.520253
AutomobileEngine	College	+	-	0.480368
SupremeCourtOfTheUnitedStatesCase	Grape	+	-	0.480368
AustralianFootballLeague	MusicGenre	+	-	0.480368
Ambassador	Crustacean	+	+	0.520253
Island	Writer	+	-	0.315694
Tunnel	PlayboyPlaymate	+	-	0.480368
EducationalInstitution	Disease	+	-	0.480368
GaelicGamesPlayer	Infrastructure	+	-	0.480368
Ship	SpaceShuttle	+	-	0.111822
GridironFootballPlayer	Stream	+	-	0.480368
AutoRacingLeague	RouteOfTransportation	+	-	0.480368
Protein	Philosopher	+	-	0.059116
GaelicGamesPlayer	FictionalCharacter	-	-	0.111822
SpeedwayLeague	Cricketer	+	-	0.480368
AutoRacingLeague	PersonFunction	+	-	0.480368
AustralianRulesFootballPlayer	MilitaryConflict	+	-	0.480368
Work	SkiArea	+	-	0.480368
Race	TennisLeague	+	-	0.111822
Writer	Restaurant	+	+	0.520253
Restaurant	SpeedwayLeague	+	-	0.480368
Wrestler	AdultActor	-	-	0.111822
HistoricBuilding	EthnicGroup	+	-	0.480368
FictionalCharacter	Astronaut	-	-	0.480368
ChemicalSubstance	ComicsCharacter	+	-	0.111822
VideogamesLeague	Saint	+	-	0.480368
RouteOfTransportation	Library	+	-	0.480368
Congressman	Conifer	+	-	0.128685
TennisLeague	YearInSpaceflight	+	-	0.480368
Locomotive	Organisation	+	+	0.520253
SnookerChamp	Writer	-	-	0.480368
Plant	OfficeHolder	+	+	0.520253
Mammal	SportsTeam	+	-	0.480368
RugbyLeague	Archaea	+	-	0.480368
Holiday	SoccerLeague	+	-	0.480368
MountainRange	RoadJunction	+	-	0.480368
MusicalArtist	Aircraft	+	-	0.111822
Musical	Canal	+	-	0.128685
RadioStation	IceHockeyPlayer	+	-	0.480368
CricketLeague	ProgrammingLanguage	+	-	0.480368
PoliticalParty	SnookerPlayer	+	-	0.480368
Currency	Restaurant	+	+	0.520253
IceHockeyPlayer	Reptile	+	-	0.480368
PublicTransitSystem	Sport	+	-	0.480368
RugbyPlayer	MilitaryPerson	-	-	0.480368
