concept1	concept2	correctclass	ledaclass	conf
BroadcastNetwork	PrimeMinister	+	+	0.694679
Ship	Bridge	+	-	0.363317
Legislature	Mollusca	+	+	0.705867
Stream	AutomobileEngine	+	+	0.694679
Person	Race	+	-	0.363317
GaelicGamesPlayer	EurovisionSongContestEntry	+	+	0.694679
Library	Conifer	+	+	0.910110
AutoRacingLeague	Project	+	+	0.694679
Fish	YearInSpaceflight	+	+	0.694679
Town	GovernmentAgency	+	+	0.694679
Crustacean	FilmFestival	+	+	0.694679
Wrestler	MotorcycleRacingLeague	+	+	0.694679
Cardinal	Musical	+	+	0.543759
Plant	Legislature	+	+	0.995573
Airport	Airline	+	+	0.560269
EducationalInstitution	Chancellor	+	+	0.694679
IceHockeyPlayer	SportsEvent	+	+	0.694679
RailwayTunnel	SnookerChamp	+	+	0.694679
ChristianBishop	CanadianFootballTeam	+	+	0.694679
SkiArea	Congressman	+	+	0.694679
PopulatedPlace	Mammal	+	+	0.694679
MusicGenre	CollegeCoach	+	+	0.694679
Hotel	TelevisionShow	+	+	0.694679
Town	EurovisionSongContestEntry	+	+	0.694679
Election	Magazine	+	+	0.995573
BiologicalDatabase	Philosopher	+	+	0.694679
SportsLeague	Monument	+	+	0.694679
President	Nerve	+	+	0.969250
ChemicalSubstance	Judge	+	+	0.694679
Conifer	FictionalCharacter	+	+	0.694679
AutoRacingLeague	Species	+	+	0.694679
Conifer	NascarDriver	+	+	0.694679
Mayor	Currency	+	+	0.969250
Politician	Automobile	+	+	0.941226
Grape	BadmintonPlayer	+	+	0.694679
SnookerPlayer	AcademicJournal	+	+	0.694679
Governor	SoftballLeague	+	+	0.694679
Wrestler	Amphibian	+	+	0.948349
Bird	SportsEvent	+	+	0.694679
Cyclist	BasketballLeague	+	+	0.694679
FieldHockeyLeague	Name	+	+	0.694679
Locomotive	RailwayLine	+	+	0.694679
PrimeMinister	BasketballPlayer	-	+	0.694679
Film	Model	+	-	0.184796
FieldHockeyLeague	GolfPlayer	+	+	0.694679
Insect	LaunchPad	+	+	0.904220
RugbyPlayer	EurovisionSongContestEntry	+	+	0.694679
MusicGenre	Actor	+	+	0.694679
Amphibian	TelevisionShow	+	+	0.694679
SoccerPlayer	Architect	-	+	0.694679
GolfLeague	Arachnid	+	+	0.694679
Play	CollegeCoach	+	+	0.694679
Insect	Athlete	+	+	0.720180
Database	Single	+	+	0.910110
SkiArea	Moss	+	+	0.694679
Cycad	GivenName	+	+	0.694679
Infrastructure	NaturalPlace	+	+	0.694679
WomensTennisAssociationTournament	SpaceMission	+	+	0.694679
Grape	Musical	+	+	0.802797
Name	MeanOfTransportation	+	+	0.694679
Election	Currency	+	+	0.720180
AutomobileEngine	Grape	+	+	0.694679
Archaea	Gnetophytes	+	+	0.694679
LegalCase	Locomotive	+	+	0.694679
Criminal	Song	+	+	0.995573
Artist	Work	+	-	0.363317
Plant	Reptile	+	-	0.363317
ChristianBishop	ProgrammingLanguage	+	+	0.694679
Embryology	Organisation	+	+	0.705867
TennisPlayer	Ambassador	-	+	0.694679
WorldHeritageSite	Album	+	+	0.694679
Broadcaster	AutoRacingLeague	+	+	0.694679
Tunnel	Ambassador	+	+	0.986344
Senator	IceHockeyLeague	+	+	0.694679
AcademicJournal	MixedMartialArtsEvent	+	+	0.694679
Play	Locomotive	+	+	0.995573
Building	Eukaryote	+	+	0.705867
Plant	SupremeCourtOfTheUnitedStatesCase	+	+	0.694679
University	Lymph	+	+	0.904220
PrimeMinister	RugbyPlayer	-	+	0.694679
Software	Road	+	+	0.980337
ResearchProject	PlayboyPlaymate	+	+	0.694679
MartialArtist	RecordLabel	+	+	0.694679
WrestlingEvent	SnookerWorldRanking	+	+	0.694679
FormulaOneRacer	Boxer	-	+	0.694679
Food	Model	+	+	0.720180
Eukaryote	Magazine	+	+	0.705867
HistoricPlace	Legislature	+	+	0.694679
Nerve	AutomobileEngine	+	+	0.694679
Conifer	Model	+	+	0.720180
ComicsCreator	Restaurant	+	+	0.694679
BodyOfWater	Park	+	+	0.694679
SoccerClub	Colour	+	+	0.694679
Lake	Philosopher	+	+	0.802797
Ambassador	Architect	-	+	0.720180
FloweringPlant	Amphibian	+	+	0.694679
Film	Hotel	+	+	0.720180
GrandPrix	AmericanFootballTeam	+	+	0.694679
PoloLeague	SoftballLeague	+	-	0.166376
ComicsCreator	Rocket	+	+	0.694679
Cleric	Nerve	+	+	0.969250
Bridge	Station	+	-	0.363317
Stream	PoliticalParty	+	+	0.694679
Artery	Mayor	+	+	0.986344
WineRegion	University	+	+	0.694679
BadmintonPlayer	Ambassador	-	+	0.694679
Album	Cricketer	+	+	0.705867
Olympics	FigureSkater	+	+	0.694679
RugbyPlayer	Settlement	+	+	0.694679
RecordLabel	OfficeHolder	+	+	0.694679
Ship	Station	+	-	0.363317
MeanOfTransportation	Ginkgo	+	+	0.694679
GolfPlayer	SportsLeague	+	+	0.694679
Website	Broadcaster	+	+	0.705867
MusicFestival	Artery	+	+	0.694679
SoccerManager	Work	+	+	0.694679
FilmFestival	LacrosseLeague	+	+	0.694679
Book	WaterwayTunnel	+	+	0.694679
Stream	Race	+	+	0.948349
Senator	GrandPrix	+	+	0.694679
SportsLeague	RouteOfTransportation	+	+	0.694679
Mollusca	MusicalWork	+	+	0.694679
Disease	CricketLeague	+	+	0.694679
Fish	Fungus	+	-	0.363317
PokerPlayer	Work	+	+	0.694679
Airport	MixedMartialArtsEvent	+	+	0.694679
Place	OlympicResult	+	+	0.694679
AmericanFootballTeam	ChristianBishop	+	+	0.694679
Monarch	PrimeMinister	-	+	0.694679
SupremeCourtOfTheUnitedStatesCase	Insect	+	+	0.694679
Muscle	Single	+	+	0.843148
Hospital	Eukaryote	+	+	0.705867
Musical	MixedMartialArtsEvent	+	+	0.694679
Currency	Magazine	+	+	0.969250
Currency	Sport	+	+	0.910110
Disease	GreenAlga	+	+	0.694679
Bacteria	Saint	+	+	0.720180
WineRegion	Song	+	+	0.694679
SkiArea	Infrastructure	+	+	0.694679
Cardinal	ArchitecturalStructure	+	+	0.694679
PlayboyPlaymate	HistoricBuilding	+	+	0.694679
BodyOfWater	FieldHockeyLeague	+	+	0.694679
FigureSkater	School	+	+	0.694679
Mammal	Monument	+	+	0.720180
Judge	MixedMartialArtsLeague	+	+	0.694679
Fern	Gnetophytes	+	+	0.694679
Project	Software	+	+	0.874821
BaseballLeague	MountainRange	+	+	0.694679
Airport	Weapon	+	-	0.363317
SoccerClub	University	+	+	0.694679
SoccerPlayer	Book	+	+	0.694679
MusicGenre	Automobile	+	+	0.694679
Model	Person	-	-	0.057197
Musical	Cyclist	+	+	0.910110
Mollusca	BadmintonPlayer	+	+	0.694679
GivenName	Gnetophytes	+	+	0.694679
Governor	Event	+	+	0.910110
RugbyLeague	Colour	+	+	0.694679
Species	VolleyballLeague	+	+	0.694679
Race	Artery	+	+	0.720180
Politician	TelevisionEpisode	+	+	0.694679
MountainRange	TelevisionEpisode	+	+	0.694679
TelevisionEpisode	Legislature	+	+	0.694679
Wrestler	TelevisionStation	+	+	0.694679
Island	School	+	-	0.363317
ClubMoss	Award	+	+	0.694679
WineRegion	Cyclist	+	+	0.694679
BiologicalDatabase	VideoGame	+	+	0.694679
GolfLeague	Lymph	+	+	0.694679
Governor	Writer	-	-	0.363317
RailwayLine	Philosopher	+	+	0.694679
Planet	MartialArtist	+	+	0.694679
Bacteria	Bone	+	-	0.403806
University	PopulatedPlace	+	+	0.694679
GolfLeague	Airport	+	+	0.694679
Cave	PokerPlayer	+	+	0.694679
Village	BasketballLeague	+	+	0.694679
FigureSkater	Work	+	+	0.694679
BaseballLeague	LunarCrater	+	+	0.694679
Bone	Senator	+	+	0.753380
Conifer	PublicTransitSystem	+	+	0.694679
Spacecraft	Restaurant	+	+	0.705867
Embryology	Wrestler	+	+	0.967095
AmericanFootballLeague	AdultActor	+	+	0.694679
RoadJunction	Insect	+	+	0.694679
Governor	AcademicJournal	+	+	0.694679
VideoGame	Mollusca	+	+	0.694679
CanadianFootballTeam	WineRegion	+	+	0.694679
Writer	HockeyTeam	+	+	0.694679
IceHockeyLeague	PrimeMinister	+	+	0.694679
Holiday	Fish	+	+	0.969250
RailwayLine	Protein	+	+	0.694679
VideoGame	FigureSkater	+	+	0.694679
Legislature	AdultActor	+	+	0.694679
Plant	IceHockeyLeague	+	+	0.694679
TelevisionStation	AmericanFootballPlayer	+	+	0.694679
PersonFunction	Journalist	+	+	0.694679
RugbyPlayer	AdministrativeRegion	+	+	0.694679
Insect	Cave	+	+	0.720180
Planet	RoadTunnel	+	+	0.694679
MusicGenre	Mayor	+	+	0.694679
Wrestler	Food	+	+	0.986344
Cave	LunarCrater	+	+	0.694679
VideogamesLeague	Species	+	+	0.694679
Cave	Disease	+	+	0.995573
Nerve	Artist	+	+	0.969250
SpeedwayLeague	University	+	+	0.694679
Infrastructure	Artery	+	+	0.967095
Monument	Organisation	+	+	0.980337
Protein	Artery	+	+	0.691816
Restaurant	Event	+	+	0.543759
Building	Project	+	-	0.410185
GreenAlga	RouteOfTransportation	+	+	0.694679
Artery	BaseballLeague	+	+	0.694679
MusicalWork	Election	+	+	0.694679
Cave	Judge	+	+	0.720180
IceHockeyPlayer	President	-	+	0.694679
Journalist	MartialArtist	-	+	0.547097
Locomotive	Animal	+	+	0.720180
Locomotive	Writer	+	+	0.910110
Mammal	BasketballTeam	+	+	0.694679
Journalist	InlineHockeyLeague	+	+	0.694679
Mayor	Book	+	+	0.720180
MeanOfTransportation	Journalist	+	+	0.694679
Athlete	MemberOfParliament	-	+	0.694679
Model	CanadianFootballLeague	+	+	0.694679
Play	Arachnid	+	+	0.969250
Device	InlineHockeyLeague	+	+	0.694679
Tunnel	Mountain	+	+	0.505541
Legislature	River	+	+	0.969250
Event	ChemicalSubstance	+	+	0.694679
Company	Game	+	+	0.758258
OfficeHolder	SoccerClub	+	+	0.694679
Hotel	Canal	+	+	0.720180
Stream	PersonFunction	+	+	0.694679
ProgrammingLanguage	HockeyTeam	+	+	0.694679
SpaceStation	Architect	+	+	0.694679
Moss	Crustacean	+	-	0.363317
Judge	AutoRacingLeague	+	+	0.694679
IceHockeyPlayer	MilitaryPerson	-	+	0.694679
PublicTransitSystem	Cricketer	+	+	0.694679
Company	GivenName	+	+	0.694679
ComicsCharacter	Senator	-	+	0.694679
SpaceStation	MusicGenre	+	+	0.694679
TennisPlayer	Valley	+	+	0.694679
RailwayLine	Work	+	+	0.694679
Airport	SnookerWorldRanking	+	+	0.694679
Vein	Ginkgo	+	+	0.910110
Theatre	Astronaut	+	+	0.705867
SpaceMission	Village	+	+	0.694679
Stadium	PokerPlayer	+	+	0.694679
Senator	ProgrammingLanguage	+	+	0.694679
Congressman	Valley	+	+	0.910110
Boxer	ResearchProject	+	+	0.694679
Insect	Writer	+	-	0.363317
Brain	President	+	+	0.948349
TelevisionShow	Single	+	+	0.694679
Drug	Locomotive	+	+	0.956127
Saint	Colour	+	+	0.802797
Newspaper	Film	+	-	0.184796
Muscle	LaunchPad	+	+	0.904220
MixedMartialArtsLeague	MusicalWork	+	+	0.694679
Wrestler	TennisLeague	+	+	0.694679
RecordLabel	EurovisionSongContestEntry	+	+	0.694679
MixedMartialArtsEvent	Mollusca	+	+	0.694679
MusicalArtist	Drug	+	+	0.694679
Judge	Magazine	+	+	0.948349
Device	GovernmentAgency	+	+	0.694679
SportsEvent	Book	+	+	0.694679
BaseballPlayer	Lake	+	+	0.694679
CanadianFootballTeam	VolleyballLeague	+	+	0.694679
BasketballLeague	Journalist	+	+	0.694679
RadioStation	FieldHockeyLeague	+	+	0.694679
Project	LaunchPad	+	+	0.967095
MeanOfTransportation	Moss	+	+	0.694679
GreenAlga	AdultActor	+	+	0.694679
Athlete	Protein	+	+	0.910110
Bacteria	AcademicJournal	+	+	0.694679
FieldHockeyLeague	PopulatedPlace	+	+	0.694679
CanadianFootballTeam	FigureSkater	+	+	0.694679
GivenName	Song	+	+	0.694679
Website	Rocket	+	+	0.705867
ArchitecturalStructure	AutomobileEngine	+	+	0.694679
Artery	Actor	+	+	0.720180
FigureSkater	GovernmentAgency	+	+	0.694679
SpaceStation	Mammal	+	+	0.694679
Continent	Company	+	+	0.843148
FictionalCharacter	River	+	+	0.694679
RailwayLine	FormulaOneRacer	+	+	0.694679
EthnicGroup	Bridge	+	+	0.694679
Magazine	Philosopher	+	-	0.363317
EurovisionSongContestEntry	Saint	+	+	0.694679
ProgrammingLanguage	PeriodicalLiterature	+	+	0.694679
AustralianFootballLeague	GrandPrix	+	+	0.694679
FloweringPlant	SpeedwayLeague	+	+	0.694679
TennisLeague	Scientist	+	+	0.694679
Place	Beverage	+	+	0.948349
SnookerChamp	PersonFunction	+	+	0.694679
School	Reptile	+	-	0.363317
PublicTransitSystem	Library	+	+	0.694679
SportsLeague	SnookerChamp	+	+	0.694679
YearInSpaceflight	RugbyPlayer	+	+	0.694679
AdministrativeRegion	ChemicalCompound	+	+	0.694679
FilmFestival	Bird	+	+	0.694679
LacrosseLeague	Artery	+	+	0.694679
Plant	RugbyPlayer	+	+	0.694679
MotorcycleRacingLeague	Bird	+	+	0.694679
ChemicalCompound	Bone	+	+	0.694679
Monarch	Wrestler	-	+	0.720180
TelevisionEpisode	SpaceMission	+	+	0.694679
Astronaut	Album	+	+	0.705867
Currency	Theatre	+	+	0.910110
PoloLeague	Organisation	-	-	0.165610
Congressman	Wrestler	-	+	0.720180
ProtectedArea	YearInSpaceflight	+	+	0.694679
Judge	Award	+	+	0.874821
Valley	Place	-	-	0.183353
Cyclist	Game	+	+	0.802797
FigureSkater	Convention	+	+	0.694679
Embryology	AmericanFootballPlayer	+	+	0.694679
Model	Governor	-	+	0.720180
ChristianBishop	Species	+	+	0.694679
Library	Mollusca	+	+	0.705867
IceHockeyPlayer	FictionalCharacter	-	+	0.694679
Play	Company	+	+	0.802797
LunarCrater	Song	+	+	0.694679
Colour	Conifer	+	+	0.787703
Canal	SportsLeague	+	+	0.694679
GivenName	Language	+	+	0.694679
AutomobileEngine	WaterwayTunnel	+	+	0.694679
MusicGenre	SportsTeam	+	+	0.694679
PoloLeague	Ginkgo	+	+	0.694679
OfficeHolder	Bacteria	+	+	0.720180
Congressman	GreenAlga	+	+	0.694679
BasketballPlayer	Museum	+	+	0.694679
Valley	Boxer	+	+	0.720180
Mollusca	ShoppingMall	+	+	0.694679
IceHockeyLeague	Cricketer	+	+	0.694679
Election	AdministrativeRegion	+	+	0.547097
PersonFunction	SpeedwayLeague	+	+	0.694679
Convention	Mountain	+	+	0.910110
Ginkgo	MilitaryConflict	+	+	0.694679
Writer	Database	+	+	0.969250
Song	RugbyPlayer	+	+	0.694679
BodyOfWater	Philosopher	+	+	0.694679
Bird	Mollusca	+	+	0.904220
Band	ChemicalSubstance	+	+	0.694679
Restaurant	Person	+	+	0.802797
Website	BiologicalDatabase	+	+	0.694679
GreenAlga	IceHockeyLeague	+	+	0.694679
RoadTunnel	SnookerWorldRanking	+	+	0.694679
Colour	Disease	+	+	0.941226
SnookerWorldRanking	AcademicJournal	+	+	0.694679
Film	SpeedwayTeam	+	+	0.694679
GivenName	Wrestler	+	+	0.694679
SpaceShuttle	Single	+	+	0.547097
Event	Theatre	+	-	0.184796
College	ClubMoss	+	+	0.694679
Governor	AmericanFootballTeam	+	+	0.694679
Currency	Saint	+	+	0.969250
EthnicGroup	EducationalInstitution	+	+	0.694679
Database	Brain	+	+	0.910110
PoloLeague	ChemicalCompound	+	+	0.694679
Single	Device	+	+	0.720180
SportsTeam	SoccerPlayer	+	+	0.694679
RugbyLeague	Cleric	+	+	0.694679
Model	Park	+	-	0.410185
SoccerLeague	Website	+	+	0.694679
Locomotive	Bird	+	+	0.948349
SnookerWorldRanking	BasketballTeam	+	+	0.694679
Chancellor	Village	+	+	0.986344
BaseballLeague	Event	+	+	0.694679
Stadium	Language	+	+	0.969250
HandballLeague	MusicFestival	+	+	0.694679
Bacteria	Astronaut	+	+	0.705867
Drug	Model	+	+	0.802797
PublicTransitSystem	Game	+	+	0.694679
Park	MusicGenre	+	+	0.694679
ChristianBishop	PublicTransitSystem	+	+	0.694679
RouteOfTransportation	SoftballLeague	+	+	0.694679
Boxer	CollegeCoach	-	+	0.694679
WaterwayTunnel	RoadJunction	+	+	0.694679
TradeUnion	SupremeCourtOfTheUnitedStatesCase	+	+	0.694679
GridironFootballPlayer	AnatomicalStructure	+	+	0.694679
AdultActor	Journalist	-	+	0.694679
Hotel	SoftballLeague	+	+	0.694679
MartialArtist	RailwayLine	+	+	0.694679
MountainRange	Park	+	+	0.694679
Disease	Criminal	+	+	0.969250
Airport	AutomobileEngine	+	+	0.694679
Cardinal	AutoRacingLeague	+	+	0.694679
Automobile	Organisation	+	+	0.980337
Town	Ambassador	+	+	0.948349
Embryology	Person	+	+	0.967095
Fern	Company	+	+	0.705867
HistoricBuilding	MusicGenre	+	+	0.694679
ComicsCharacter	Legislature	+	+	0.694679
TennisPlayer	ComicsCharacter	-	+	0.694679
Magazine	SoccerManager	+	+	0.694679
TennisPlayer	Language	+	+	0.694679
Scientist	RouteOfTransportation	+	+	0.694679
PokerPlayer	Film	+	+	0.694679
Lighthouse	MotorcycleRacingLeague	+	+	0.694679
Database	PowerStation	+	+	0.694679
Legislature	ComicsCreator	+	+	0.694679
Broadcaster	University	+	+	0.705867
Beverage	YearInSpaceflight	+	+	0.694679
Hotel	Musical	+	+	0.720180
Criminal	RugbyPlayer	-	+	0.694679
Boxer	MusicGenre	+	+	0.694679
FilmFestival	EthnicGroup	+	+	0.694679
Senator	PowerStation	+	+	0.694679
Plant	WorldHeritageSite	+	+	0.694679
Planet	SportsTeam	+	+	0.694679
Saint	MusicGenre	+	+	0.694679
FieldHockeyLeague	MixedMartialArtsLeague	+	+	0.547097
IceHockeyLeague	Species	+	+	0.694679
TelevisionStation	SoccerLeague	+	+	0.694679
Cleric	RoadTunnel	+	+	0.694679
SnookerWorldRanking	BaseballPlayer	+	+	0.694679
SoccerPlayer	SpeedwayLeague	+	+	0.694679
RoadTunnel	Spacecraft	+	+	0.694679
Planet	Lymph	+	+	0.904220
TradeUnion	AdultActor	+	+	0.694679
Species	Station	+	+	0.910110
Song	HockeyTeam	+	+	0.694679
Athlete	Song	+	+	0.995573
Fish	SoccerLeague	+	+	0.694679
Gnetophytes	School	+	+	0.694679
Criminal	Lymph	+	+	0.740152
Village	Astronaut	+	+	0.904220
AmericanFootballLeague	AutomobileEngine	+	+	0.694679
WrestlingEvent	Hotel	+	+	0.694679
AmericanFootballPlayer	Spacecraft	+	+	0.694679
Amphibian	Scientist	+	+	0.720180
AustralianFootballLeague	FormulaOneRacer	+	+	0.694679
IceHockeyLeague	President	+	+	0.694679
Hospital	Airport	+	-	0.363317
SpaceMission	Fungus	+	+	0.694679
Museum	PublicTransitSystem	+	+	0.694679
River	EthnicGroup	+	+	0.694679
Book	Song	+	-	0.363317
TelevisionStation	BodyOfWater	+	+	0.694679
AcademicJournal	PoloLeague	+	+	0.694679
LegalCase	MusicalArtist	+	+	0.694679
BadmintonPlayer	BodyOfWater	+	+	0.547097
GovernmentAgency	Continent	+	+	0.694679
SpeedwayTeam	HistoricBuilding	+	+	0.694679
RecordLabel	ChemicalCompound	+	+	0.694679
RailwayLine	RoadJunction	+	+	0.694679
AnatomicalStructure	Aircraft	+	+	0.694679
Ginkgo	LaunchPad	+	+	0.904220
Settlement	AdultActor	+	+	0.694679
Lymph	FloweringPlant	+	+	0.694679
River	Airline	+	+	0.967095
AustralianFootballLeague	PublicTransitSystem	+	+	0.694679
Building	AmericanFootballTeam	+	+	0.694679
RouteOfTransportation	Work	+	+	0.694679
Spacecraft	HockeyTeam	+	+	0.694679
SoftballLeague	Philosopher	+	+	0.694679
Governor	GivenName	+	+	0.694679
Stream	WineRegion	+	+	0.694679
Arachnid	PopulatedPlace	+	+	0.694679
Film	Criminal	+	-	0.363317
Crustacean	CanadianFootballLeague	+	+	0.694679
CanadianFootballTeam	Reptile	+	+	0.694679
Activity	LacrosseLeague	+	+	0.694679
Senator	Crustacean	+	+	0.720180
FictionalCharacter	HockeyTeam	+	+	0.694679
TennisLeague	Reptile	+	+	0.694679
PoliticalParty	College	+	+	0.694679
Model	HistoricPlace	+	+	0.694679
Mammal	Weapon	+	+	0.910110
HistoricPlace	Sport	+	+	0.694679
VolleyballLeague	SpeedwayLeague	+	+	0.547097
RugbyPlayer	CricketLeague	+	+	0.694679
Language	LacrosseLeague	+	+	0.547097
Bridge	HandballLeague	+	+	0.694679
Sport	SoccerManager	+	+	0.694679
EthnicGroup	AnatomicalStructure	+	+	0.694679
AmericanFootballTeam	Ship	+	+	0.694679
Race	VideoGame	+	+	0.694679
SpaceMission	Building	+	+	0.694679
IceHockeyPlayer	EthnicGroup	+	+	0.694679
ChemicalSubstance	MilitaryConflict	+	+	0.694679
Fern	SportsEvent	+	+	0.694679
ChemicalCompound	MixedMartialArtsEvent	+	+	0.694679
WrestlingEvent	Monarch	+	+	0.694679
Bird	Mammal	+	-	0.184796
Lighthouse	SupremeCourtOfTheUnitedStatesCase	+	+	0.694679
Monument	WineRegion	+	+	0.694679
BodyOfWater	College	+	+	0.694679
PoloLeague	Film	+	+	0.694679
River	MixedMartialArtsLeague	+	+	0.694679
Station	RadioStation	+	-	0.166376
ClubMoss	Comedian	+	+	0.694679
Amphibian	Language	+	+	0.969250
Artist	AnatomicalStructure	+	+	0.694679
AnatomicalStructure	Monarch	+	+	0.694679
Artist	AutomobileEngine	+	+	0.694679
Grape	ProtectedArea	+	+	0.694679
ArchitecturalStructure	Broadcaster	+	+	0.694679
Airline	LaunchPad	+	+	0.705867
Work	Non-ProfitOrganisation	+	+	0.694679
Company	BodyOfWater	+	+	0.694679
Nerve	TennisPlayer	+	+	0.694679
WaterwayTunnel	LacrosseLeague	+	+	0.694679
Broadcaster	Holiday	+	+	0.967095
Journalist	Settlement	+	+	0.910110
SoccerManager	Saint	-	+	0.694679
Comedian	InlineHockeyLeague	+	+	0.694679
Village	Theatre	+	-	0.363317
Rocket	Song	+	+	0.720180
Island	Canal	+	-	0.363317
PrimeMinister	Project	+	+	0.694679
Model	VideogamesLeague	+	+	0.694679
Insect	WorldHeritageSite	+	+	0.694679
Mollusca	Infrastructure	+	+	0.904220
Spacecraft	AmericanFootballLeague	+	+	0.694679
CollegeCoach	FieldHockeyLeague	+	+	0.694679
BiologicalDatabase	Food	+	+	0.694679
Company	RoadJunction	+	+	0.694679
Museum	MixedMartialArtsLeague	+	+	0.694679
Cyclist	LacrosseLeague	+	+	0.694679
FootballMatch	Legislature	+	+	0.694679
Work	AmericanFootballTeam	+	+	0.694679
Mountain	FilmFestival	+	+	0.694679
TradeUnion	CricketLeague	+	+	0.694679
Ginkgo	MixedMartialArtsLeague	+	+	0.694679
Website	RailwayTunnel	+	+	0.694679
TelevisionShow	Bridge	+	+	0.694679
SnookerPlayer	BiologicalDatabase	+	+	0.694679
Cyclist	GridironFootballPlayer	-	+	0.694679
College	Bone	+	+	0.910110
Archaea	Country	+	+	0.694679
Airline	ChemicalSubstance	+	+	0.694679
HandballLeague	MusicalWork	+	+	0.694679
College	Device	+	+	0.720180
Fish	SportsTeam	+	+	0.694679
AnatomicalStructure	Eukaryote	+	+	0.694679
SoccerLeague	Wrestler	+	+	0.694679
Project	Holiday	+	+	0.874821
PlayboyPlaymate	Protein	+	+	0.694679
Sport	Musical	+	+	0.948349
President	WrestlingEvent	+	+	0.547097
FictionalCharacter	PoloLeague	+	+	0.694679
Mollusca	Plant	+	+	0.866956
ShoppingMall	TelevisionStation	+	+	0.694679
AutoRacingLeague	LunarCrater	+	+	0.694679
Aircraft	Fungus	+	+	0.948349
Monarch	AustralianFootballLeague	+	+	0.694679
Organisation	RadioStation	-	-	0.095332
Software	Weapon	+	+	0.874821
Broadcaster	Insect	+	+	0.705867
TelevisionShow	Cleric	+	+	0.694679
Astronaut	NascarDriver	-	+	0.694679
OlympicResult	GrandPrix	+	+	0.694679
WomensTennisAssociationTournament	Musical	+	+	0.694679
WorldHeritageSite	SnookerChamp	+	+	0.694679
Station	LegalCase	+	+	0.694679
SoftballLeague	Beverage	+	+	0.694679
Work	LegalCase	+	+	0.694679
Animal	Cave	+	+	0.802797
Brain	RugbyLeague	+	+	0.694679
Ambassador	Film	+	+	0.720180
Hotel	BasketballTeam	+	+	0.694679
GridironFootballPlayer	BaseballPlayer	-	-	0.166376
Arachnid	EthnicGroup	+	+	0.694679
Vein	HockeyTeam	+	+	0.694679
Protein	WineRegion	+	+	0.694679
PublicTransitSystem	Settlement	+	+	0.694679
SoccerLeague	Spacecraft	+	+	0.694679
PersonFunction	Drug	+	+	0.694679
LaunchPad	Archaea	+	+	0.694679
Journalist	Governor	-	+	0.720180
Food	Band	+	+	0.910110
Tunnel	MotorcycleRacingLeague	+	+	0.694679
Airline	Settlement	+	+	0.705867
City	RecordLabel	+	+	0.694679
Tunnel	Game	+	+	0.720180
Song	SoccerPlayer	+	+	0.547097
Gnetophytes	Plant	-	-	0.165610
Drug	MusicalWork	+	+	0.694679
Eukaryote	TennisPlayer	+	+	0.694679
Muscle	Place	+	+	0.948349
MeanOfTransportation	School	+	+	0.694679
Company	VolleyballLeague	+	+	0.694679
MemberOfParliament	OfficeHolder	-	+	0.694679
WrittenWork	GrandPrix	+	+	0.694679
Album	PrimeMinister	+	+	0.694679
PowerStation	MilitaryConflict	+	+	0.694679
RecordLabel	NascarDriver	+	+	0.694679
GolfPlayer	LaunchPad	+	+	0.694679
Magazine	Holiday	+	+	0.969250
Island	Governor	+	-	0.363317
Organisation	PrimeMinister	+	+	0.694679
Fungus	TelevisionEpisode	+	+	0.694679
AmericanFootballPlayer	Cave	+	+	0.694679
Rocket	OfficeHolder	+	+	0.720180
GridironFootballPlayer	MixedMartialArtsLeague	+	+	0.694679
Language	LegalCase	+	+	0.547097
MemberOfParliament	Philosopher	-	+	0.694679
OfficeHolder	MilitaryUnit	+	+	0.694679
Fungus	MemberOfParliament	+	+	0.694679
SpaceMission	Actor	+	+	0.694679
Conifer	AmericanFootballTeam	+	+	0.694679
Cleric	Hotel	+	+	0.986344
Band	SportsTeam	+	+	0.694679
WaterwayTunnel	Settlement	+	+	0.694679
Hotel	ResearchProject	+	+	0.694679
TelevisionStation	PopulatedPlace	+	+	0.694679
Village	CollegeCoach	+	+	0.694679
Song	Fungus	+	+	0.969250
